CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;CTD
18HU13037_122;PS_09;42.0602;-66.0798;399495;21;06-oct-13;01:54:00;32.7402;13.9191;5.6203;NaN;1.275;0.298;0.79;NaN;0.06;NaN;NaN
18HU13037_122;PS_09;42.0602;-66.0798;399496;11;06-oct-13;01:55:00;32.5826;14.7876;5.6612;NaN;1.245;0.2445;0.53;NaN;0.04;NaN;NaN
18HU13037_122;PS_09;42.0602;-66.0798;399497;2;06-oct-13;01:55:00;32.5467;14.9845;5.6623;NaN;0.93;0.232;0;32.571;0.04;NaN;NaN
18HU13037_123;PS_07;42.16;-65.9612;399498;219;06-oct-13;02:59:00;35.1748;8.8549;3.8637;NaN;9.77;1.057;17.095;35.153;0.065;4.105;183.3293
18HU13037_123;PS_07;42.16;-65.9612;399499;176;06-oct-13;03:00:00;35.17;8.9441;3.846;NaN;8.675;1.0225;14.925;NaN;0.065;NaN;NaN
18HU13037_123;PS_07;42.16;-65.9612;399500;150;06-oct-13;03:01:00;35.2678;10.3164;3.5396;NaN;9.61;1.0745;17.665;NaN;0.06;NaN;NaN
18HU13037_123;PS_07;42.16;-65.9612;399501;125;06-oct-13;03:02:00;35.4184;12.4398;3.7498;NaN;6.095;0.7925;12.405;NaN;0.05;NaN;NaN
18HU13037_123;PS_07;42.16;-65.9612;399502;100;06-oct-13;03:03:00;34.2925;10.0479;4.4924;NaN;4.9;0.6715;8.07;NaN;0.05;NaN;NaN
18HU13037_123;PS_07;42.16;-65.9612;399503;75;06-oct-13;03:04:00;33.6659;9.1324;4.9002;NaN;5.23;0.7175;7.55;NaN;0.05;NaN;NaN
18HU13037_123;PS_07;42.16;-65.9612;399504;60;06-oct-13;03:05:00;33.3413;9.2204;5.0235;NaN;6.465;0.787;9.395;NaN;0.065;NaN;NaN
18HU13037_123;PS_07;42.16;-65.9612;399505;51;06-oct-13;03:05:00;33.2639;9.3103;5.0799;NaN;6.32;0.7815;9.48;NaN;0.075;NaN;NaN
18HU13037_123;PS_07;42.16;-65.9612;399506;40;06-oct-13;03:06:00;33.1783;9.9204;5.1519;NaN;5.43;0.7245;8.12;NaN;0.1;NaN;NaN
18HU13037_123;PS_07;42.16;-65.9612;399507;30;06-oct-13;03:07:00;32.8592;11.5003;5.1424;NaN;4.15;0.6035;5.415;NaN;0.2;NaN;NaN
18HU13037_123;PS_07;42.16;-65.9612;399508;20;06-oct-13;03:08:00;32.6474;14.295;5.6342;NaN;1.41;0.291;0;NaN;0.065;NaN;NaN
18HU13037_123;PS_07;42.16;-65.9612;399509;10;06-oct-13;03:08:00;32.5769;14.872;5.7124;NaN;1.16;0.2485;0;NaN;0.04;NaN;NaN
18HU13037_123;PS_07;42.16;-65.9612;399510;2;06-oct-13;03:09:00;32.5357;15.1193;5.6417;NaN;0.985;0.2525;0;32.517;0.04;6.0895;271.9571
18HU13037_124;PS_05;42.2298;-65.9007;399511;232;06-oct-13;04:03:00;35.3336;11.2976;3.6847;NaN;8.025;0.9535;15.8;35.306;0.06;3.979;177.7021
18HU13037_124;PS_05;42.2298;-65.9007;399512;176;06-oct-13;04:04:00;35.33;11.1894;3.674;NaN;7.105;0.9505;13.85;NaN;0.055;NaN;NaN
18HU13037_124;PS_05;42.2298;-65.9007;399513;151;06-oct-13;04:05:00;35.3957;12.162;3.6759;NaN;6.81;0.9925;14.545;NaN;0.06;NaN;NaN
18HU13037_124;PS_05;42.2298;-65.9007;399514;126;06-oct-13;04:06:00;35.2001;12.1716;3.8961;NaN;6.51;0.9485;13.82;NaN;0.06;NaN;NaN
18HU13037_124;PS_05;42.2298;-65.9007;399515;101;06-oct-13;04:07:00;34.6412;11.1832;4.1632;NaN;5.355;0.8415;10.475;NaN;0.065;NaN;NaN
18HU13037_124;PS_05;42.2298;-65.9007;399516;75;06-oct-13;04:08:00;34.0786;9.808;4.6512;NaN;5.32;0.8215;9.145;NaN;0.065;NaN;NaN
18HU13037_124;PS_05;42.2298;-65.9007;399517;61;06-oct-13;04:09:00;33.8137;9.5702;4.8885;NaN;5.245;0.814;8.44;NaN;0.06;NaN;NaN
18HU13037_124;PS_05;42.2298;-65.9007;399518;50;06-oct-13;04:09:00;33.4857;9.2441;5.0604;NaN;3.77;0.677;5.785;NaN;0.05;NaN;NaN
18HU13037_124;PS_05;42.2298;-65.9007;399519;40;06-oct-13;04:10:00;33.1691;9.8438;5.1963;NaN;5.345;0.7885;8.095;NaN;0.09;NaN;NaN
18HU13037_124;PS_05;42.2298;-65.9007;399520;31;06-oct-13;04:11:00;32.8861;10.4757;5.505;NaN;3.91;0.6285;5.045;NaN;0.135;NaN;NaN
18HU13037_124;PS_05;42.2298;-65.9007;399521;20;06-oct-13;04:12:00;32.8206;11.008;5.6033;NaN;3.57;0.549;3.7;NaN;0.16;NaN;NaN
18HU13037_124;PS_05;42.2298;-65.9007;399522;10;06-oct-13;04:12:00;32.6017;14.6096;5.562;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU13037_124;PS_05;42.2298;-65.9007;399523;3;06-oct-13;04:13:00;32.6004;14.8339;5.5747;NaN;1.38;0.296;0;32.579;0.045;6.013;268.5406
18HU13037_125;PS_03;42.2893;-65.8295;399524;211;06-oct-13;05:02:00;35.1839;9.2716;3.6612;NaN;11.165;1.3225;20.34;35.163;0.085;3.911;174.6653
18HU13037_125;PS_03;42.2893;-65.8295;399525;176;06-oct-13;05:03:00;35.1968;9.5951;3.6403;NaN;10.865;1.311;20.29;NaN;0.08;NaN;NaN
18HU13037_125;PS_03;42.2893;-65.8295;399526;151;06-oct-13;05:04:00;35.0968;10.7401;3.8206;NaN;8.59;1.119;17.07;NaN;0.075;NaN;NaN
18HU13037_125;PS_03;42.2893;-65.8295;399527;126;06-oct-13;05:05:00;34.8709;11.0691;4.0973;NaN;7.035;0.98;13.965;NaN;0.06;NaN;NaN
18HU13037_125;PS_03;42.2893;-65.8295;399528;102;06-oct-13;05:06:00;34.6135;10.4103;4.2912;NaN;7.025;0.966;13.235;NaN;0.065;NaN;NaN
18HU13037_125;PS_03;42.2893;-65.8295;399529;76;06-oct-13;05:08:00;34.315;10.3005;4.5469;NaN;6.33;0.856;11.39;NaN;0.055;NaN;NaN
18HU13037_125;PS_03;42.2893;-65.8295;399530;60;06-oct-13;05:08:00;34.3307;10.5022;4.5234;NaN;6.355;0.867;11.26;NaN;0.055;NaN;NaN
18HU13037_125;PS_03;42.2893;-65.8295;399531;50;06-oct-13;05:09:00;34.2707;10.5536;4.5418;NaN;6.07;0.8555;10.845;NaN;0.06;NaN;NaN
18HU13037_125;PS_03;42.2893;-65.8295;399532;41;06-oct-13;05:10:00;33.7904;9.6674;4.8901;NaN;4.945;0.776;8.08;NaN;0.055;NaN;NaN
18HU13037_125;PS_03;42.2893;-65.8295;399533;30;06-oct-13;05:10:00;33.5154;9.6836;5.0888;NaN;4.575;0.7115;6.83;NaN;0.06;NaN;NaN
18HU13037_125;PS_03;42.2893;-65.8295;399534;21;06-oct-13;05:11:00;33.001;10.5433;5.2236;NaN;3.81;0.6375;5.085;NaN;0.11;NaN;NaN
18HU13037_125;PS_03;42.2893;-65.8295;399535;11;06-oct-13;05:12:00;32.7409;12.6561;5.6185;NaN;1.705;0.36;1.185;NaN;0.1;NaN;NaN
18HU13037_125;PS_03;42.2893;-65.8295;399536;3;06-oct-13;05:13:00;32.6082;15.3299;5.4769;NaN;1.165;0.25;0.23;32.64;0.05;5.9145;264.1416
18HU13037_128;BBL_05;42.1287;-65.5028;399537;199;06-oct-13;07:30:00;34.9994;10.8919;3.8829;NaN;7.83;1.0235;15.035;34.906;0.07;4.209;187.9739
18HU13037_128;BBL_05;42.1287;-65.5028;399538;150;06-oct-13;07:31:00;33.8849;8.5488;4.8112;NaN;6.64;0.913;10.61;NaN;0.075;NaN;NaN
18HU13037_128;BBL_05;42.1287;-65.5028;399539;100;06-oct-13;07:33:00;33.818;8.331;4.8769;0.0496;6.425;0.8795;9.74;NaN;0.07;NaN;NaN
18HU13037_128;BBL_05;42.1287;-65.5028;399540;81;06-oct-13;07:34:00;33.7645;8.1994;4.9158;0.0603;6.55;0.901;10.315;NaN;0.065;NaN;NaN
18HU13037_128;BBL_05;42.1287;-65.5028;399541;61;06-oct-13;07:35:00;33.3371;7.8191;5.372;0.1418;4.54;0.726;6.76;NaN;0.055;NaN;NaN
18HU13037_128;BBL_05;42.1287;-65.5028;399542;40;06-oct-13;07:36:00;32.8633;7.4288;5.7867;0.205;4.215;0.72;5.805;NaN;0.07;NaN;NaN
18HU13037_128;BBL_05;42.1287;-65.5028;399543;40;06-oct-13;07:37:00;32.8935;7.3446;5.9244;0.2357;3.975;0.685;5.475;NaN;0.07;NaN;NaN
18HU13037_128;BBL_05;42.1287;-65.5028;399544;30;06-oct-13;07:37:00;32.8645;10.5538;5.8025;0.386;3.085;0.522;3.385;NaN;0.095;NaN;NaN
18HU13037_128;BBL_05;42.1287;-65.5028;399545;21;06-oct-13;07:38:00;32.8775;14.3759;5.5545;0.5022;1.99;0.322;0.73;NaN;0.065;NaN;NaN
18HU13037_128;BBL_05;42.1287;-65.5028;399546;11;06-oct-13;07:39:00;32.9078;16.2348;5.3871;0.2733;1.68;0.2195;0.285;NaN;0.04;NaN;NaN
18HU13037_128;BBL_05;42.1287;-65.5028;399547;2;06-oct-13;07:39:00;32.5977;17.2707;5.1656;0.123;1.08;0.167;0.22;32.595;0;5.561;248.3543
18HU13037_130;BBL_06;41.9915;-65.5078;399548;1113;06-oct-13;10:21:00;34.9927;4.4912;5.4714;NaN;11.06;1.173;17.745;34.973;0;NaN;NaN
18HU13037_130;BBL_06;41.9915;-65.5078;399549;750;06-oct-13;10:27:00;35.0044;4.9327;5.2379;NaN;11.365;1.227;18.63;NaN;0;5.85;261.261
18HU13037_130;BBL_06;41.9915;-65.5078;399550;501;06-oct-13;10:32:00;35.0746;6.7773;4.3001;NaN;12.15;1.3335;20.415;NaN;0.045;NaN;NaN
18HU13037_130;BBL_06;41.9915;-65.5078;399551;251;06-oct-13;10:36:00;35.3672;10.9177;3.4326;NaN;9.91;1.253;19.41;NaN;0.04;3.672;163.9915
18HU13037_130;BBL_06;41.9915;-65.5078;399552;101;06-oct-13;10:39:00;35.6944;13.8805;3.6936;0.023;5.51;0.824;13.24;NaN;0.05;NaN;NaN
18HU13037_130;BBL_06;41.9915;-65.5078;399553;80;06-oct-13;10:40:00;35.475;13.3788;3.8478;0.0461;5.835;0.8355;12.88;NaN;0.045;NaN;NaN
18HU13037_130;BBL_06;41.9915;-65.5078;399554;60;06-oct-13;10:41:00;33.5833;8.9027;5.2765;0.2003;4.78;0.7195;7.6;NaN;0.055;NaN;NaN
18HU13037_130;BBL_06;41.9915;-65.5078;399555;50;06-oct-13;10:41:00;33.0884;8.1519;5.7417;0.2665;4.41;0.6955;6.325;NaN;0.07;NaN;NaN
18HU13037_130;BBL_06;41.9915;-65.5078;399556;40;06-oct-13;10:42:00;32.7333;8.6582;6.0071;0.7243;3.12;0.583;3.625;NaN;0.08;NaN;NaN
18HU13037_130;BBL_06;41.9915;-65.5078;399557;30;06-oct-13;10:42:00;32.5067;12.9649;5.898;0.9506;2.61;0.4815;2.25;NaN;0.085;NaN;NaN
18HU13037_130;BBL_06;41.9915;-65.5078;399558;20;06-oct-13;10:43:00;32.6268;17.1337;5.2045;0.7092;1.635;0.2945;0.72;NaN;0.05;NaN;NaN
18HU13037_130;BBL_06;41.9915;-65.5078;399559;11;06-oct-13;10:44:00;32.683;17.3002;5.1548;0.181;1.03;0.172;0.22;NaN;0;NaN;NaN
18HU13037_130;BBL_06;41.9915;-65.5078;399560;1;06-oct-13;10:44:00;32.6863;17.2938;5.239;0.164;1.035;0.1665;0;32.669;0;5.572;248.8455
18HU13037_133;BBL_07;41.8532;-65.3695;399561;1890;06-oct-13;15:21:00;34.968;3.6765;5.6368;NaN;13.055;1.1795;17.345;34.948;0.05;6.11;272.8726
18HU13037_133;BBL_07;41.8532;-65.3695;399562;1500;06-oct-13;15:29:00;34.9808;3.9302;5.59;NaN;12.255;1.176;17.6;NaN;0.04;NaN;NaN
18HU13037_133;BBL_07;41.8532;-65.3695;399563;1000;06-oct-13;15:38:00;34.9939;4.4278;5.5141;NaN;10.775;1.17;16.635;NaN;0.055;NaN;NaN
18HU13037_133;BBL_07;41.8532;-65.3695;399564;750;06-oct-13;15:42:00;35.0061;4.8153;5.3052;NaN;11.315;1.217;18.05;NaN;0.05;NaN;NaN
18HU13037_133;BBL_07;41.8532;-65.3695;399565;500;06-oct-13;15:47:00;35.0162;5.7364;4.5831;NaN;12.465;1.3465;19.985;NaN;0.05;NaN;NaN
18HU13037_133;BBL_07;41.8532;-65.3695;399566;247;06-oct-13;15:52:00;35.1265;8.6089;3.2754;NaN;12.515;1.465;22.045;35.107;0.045;3.46;154.5236
18HU13037_133;BBL_07;41.8532;-65.3695;399567;101;06-oct-13;15:54:00;35.1062;11.5626;4.0855;0;6.245;0.909;13.465;NaN;0.05;NaN;NaN
18HU13037_133;BBL_07;41.8532;-65.3695;399568;80;06-oct-13;15:55:00;34.8481;11.1448;4.2633;0.0266;5.945;0.8585;12.045;NaN;0.06;NaN;NaN
18HU13037_133;BBL_07;41.8532;-65.3695;399569;60;06-oct-13;15:56:00;34.5925;10.7812;4.5299;0.0496;5.53;0.7875;9.79;NaN;0.05;NaN;NaN
18HU13037_133;BBL_07;41.8532;-65.3695;399570;50;06-oct-13;15:56:00;33.1169;8.6383;5.5385;0.2056;4.805;0.7485;6.835;NaN;0.07;NaN;NaN
18HU13037_133;BBL_07;41.8532;-65.3695;399571;40;06-oct-13;15:57:00;33.0809;11.1452;5.6236;0.6338;3.02;0.474;2.955;NaN;0.09;NaN;NaN
18HU13037_133;BBL_07;41.8532;-65.3695;399572;29;06-oct-13;15:58:00;33.0096;12.0326;5.6427;0.8148;2.59;0.422;1.725;NaN;0.09;NaN;NaN
18HU13037_133;BBL_07;41.8532;-65.3695;399573;19;06-oct-13;15:58:00;32.9954;14.8748;5.4805;0.9054;1.91;0.2925;0.575;NaN;0.06;NaN;NaN
18HU13037_133;BBL_07;41.8532;-65.3695;399574;10;06-oct-13;15:59:00;33.3879;17.5991;5.1584;0.246;1.35;0.1735;0;NaN;0.04;NaN;NaN
18HU13037_133;BBL_07;41.8532;-65.3695;399575;1;06-oct-13;15:59:00;32.9717;17.7494;5.1742;0.1161;1.39;0.154;0;32.953;0.035;5.526;246.7912
18HU13037_136;GNATS_05;43.7498;-67.3967;399576;197;07-oct-13;05:37:00;34.8107;9.3834;3.8598;NaN;11.485;1.197;16.925;34.787;0.075;4.1495;185.3167
18HU13037_136;GNATS_05;43.7498;-67.3967;399577;150;07-oct-13;05:38:00;34.7383;9.3358;3.9978;NaN;10.71;1.148;16.32;NaN;0.05;NaN;NaN
18HU13037_136;GNATS_05;43.7498;-67.3967;399578;101;07-oct-13;05:40:00;34.4265;9.2578;4.2576;0.0142;9.255;1.0915;14.88;NaN;0.05;NaN;NaN
18HU13037_136;GNATS_05;43.7498;-67.3967;399579;80;07-oct-13;05:41:00;34.1195;9.2131;4.548;0.0248;7.66;0.9775;12.62;NaN;0.05;NaN;NaN
18HU13037_136;GNATS_05;43.7498;-67.3967;399580;60;07-oct-13;05:42:00;33.7241;9.395;4.7589;0.0585;6.355;0.882;10.525;NaN;0.055;NaN;NaN
18HU13037_136;GNATS_05;43.7498;-67.3967;399581;51;07-oct-13;05:42:00;33.5081;9.872;4.8638;0.0603;5.71;0.85;9.39;NaN;0.065;NaN;NaN
18HU13037_136;GNATS_05;43.7498;-67.3967;399582;41;07-oct-13;05:43:00;33.3656;10.843;5.0208;0.9959;3.63;0.7475;7.065;NaN;0.17;NaN;NaN
18HU13037_136;GNATS_05;43.7498;-67.3967;399583;31;07-oct-13;05:44:00;33.3311;11.0368;5.0666;1.2977;2.755;0.661;5.18;NaN;0.19;NaN;NaN
18HU13037_136;GNATS_05;43.7498;-67.3967;399584;20;07-oct-13;05:45:00;33.204;11.4445;5.3253;1.2524;1.67;0.4775;1.43;NaN;0.18;NaN;NaN
18HU13037_136;GNATS_05;43.7498;-67.3967;399585;11;07-oct-13;05:45:00;33.0923;13.031;5.9792;1.524;0.855;0.266;0;NaN;0.05;NaN;NaN
18HU13037_136;GNATS_05;43.7498;-67.3967;399586;3;07-oct-13;05:46:00;33.0793;13.4264;6.1075;1.3731;0.71;0.2295;0;33.063;0.05;6.547;292.389
18HU13037_140;GNATS_04;43.7472;-67.1475;399587;173;07-oct-13;08:13:00;34.5428;10.1744;4.2405;NaN;7.93;0.957;13.1;34.52;0.085;4.5835;204.6991
18HU13037_140;GNATS_04;43.7472;-67.1475;399588;151;07-oct-13;08:14:00;34.541;10.1746;4.2182;NaN;6.88;0.935;11.46;NaN;0.075;NaN;NaN
18HU13037_140;GNATS_04;43.7472;-67.1475;399589;99;07-oct-13;08:15:00;34.4097;10.1515;4.3519;0.1059;6.63;0.879;11.49;NaN;0.07;NaN;NaN
18HU13037_140;GNATS_04;43.7472;-67.1475;399590;80;07-oct-13;08:16:00;34.3334;10.1707;4.4334;0.1028;5.97;0.854;10.215;NaN;0.055;NaN;NaN
18HU13037_140;GNATS_04;43.7472;-67.1475;399591;60;07-oct-13;08:17:00;34.2347;10.1232;4.4859;0.1258;6.625;0.903;11.205;NaN;0.065;NaN;NaN
18HU13037_140;GNATS_04;43.7472;-67.1475;399592;50;07-oct-13;08:18:00;34.0406;10.0234;4.6341;0.0727;5.315;0.819;8.925;NaN;0.07;NaN;NaN
18HU13037_140;GNATS_04;43.7472;-67.1475;399593;40;07-oct-13;08:19:00;33.4742;10.2889;4.8388;0.0727;5.055;0.7835;8.715;NaN;0.1;NaN;NaN
18HU13037_140;GNATS_04;43.7472;-67.1475;399594;30;07-oct-13;08:19:00;33.3447;10.8229;5.094;0.1897;3.08;0.621;5.38;NaN;0.185;NaN;NaN
18HU13037_140;GNATS_04;43.7472;-67.1475;399595;19;07-oct-13;08:20:00;33.0863;11.7183;5.4777;0.5432;2.51;0.4995;3.21;NaN;0.285;NaN;NaN
18HU13037_140;GNATS_04;43.7472;-67.1475;399596;10;07-oct-13;08:21:00;33.0077;12.9226;5.8725;1.343;1.78;0.3795;1.365;NaN;0.16;NaN;NaN
18HU13037_140;GNATS_04;43.7472;-67.1475;399597;3;07-oct-13;08:22:00;33.0113;12.9437;5.9647;1.8711;1.54;0.3695;0.435;32.998;0.075;6.374;284.6628
18HU13037_142;GNATS_03;43.7477;-66.8982;399598;145;07-oct-13;09:51:00;34.3688;10.0429;4.3885;NaN;7.49;0.9495;12.17;34.341;0.095;4.69;209.4554
18HU13037_142;GNATS_03;43.7477;-66.8982;399599;100;07-oct-13;09:53:00;34.1622;9.8669;4.6753;0.085;6.005;0.844;9.745;NaN;0.095;NaN;NaN
18HU13037_142;GNATS_03;43.7477;-66.8982;399600;79;07-oct-13;09:54:00;33.8124;10.034;4.8828;0.2084;5.03;0.783;8.395;NaN;0.13;NaN;NaN
18HU13037_142;GNATS_03;43.7477;-66.8982;399601;58;07-oct-13;09:54:00;33.5119;10.4587;5.3334;2.0974;3.74;0.6305;5.71;NaN;0.2;NaN;NaN
18HU13037_142;GNATS_03;43.7477;-66.8982;399602;50;07-oct-13;09:55:00;33.3371;10.9246;5.3961;1.4184;3.12;0.613;4.63;NaN;0.215;NaN;NaN
18HU13037_142;GNATS_03;43.7477;-66.8982;399603;39;07-oct-13;09:55:00;33.2742;11.3124;5.3291;0.3826;2.385;0.5335;3.55;NaN;0.19;NaN;NaN
18HU13037_142;GNATS_03;43.7477;-66.8982;399604;29;07-oct-13;09:56:00;33.2079;11.8766;5.614;1.2977;1.75;0.4275;2.475;NaN;0.16;NaN;NaN
18HU13037_142;GNATS_03;43.7477;-66.8982;399605;25;07-oct-13;09:56:00;33.1722;12.1476;5.6624;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU13037_142;GNATS_03;43.7477;-66.8982;399606;20;07-oct-13;09:57:00;33.0865;12.8626;5.9376;1.5391;1.145;0.3295;0.83;NaN;0.095;NaN;NaN
18HU13037_142;GNATS_03;43.7477;-66.8982;399607;9;07-oct-13;09:58:00;33.0665;13.0451;5.9734;NaN;1.095;0.2975;0;NaN;0.05;NaN;NaN
18HU13037_142;GNATS_03;43.7477;-66.8982;399608;1;07-oct-13;09:59:00;33.0632;13.0651;5.9467;NaN;0.75;0.2575;0;33.044;0.06;6.322;282.3405
18HU13037_144;GNATS_02;43.7513;-66.6482;399609;116;07-oct-13;11:31:00;33.4945;10.7625;5.1284;0.5458;4.275;0.7055;6.965;33.473;0.38;5.2615;234.9786
18HU13037_144;GNATS_02;43.7513;-66.6482;399610;79;07-oct-13;11:32:00;33.4433;10.785;5.261;1.0412;4.09;0.675;6.69;NaN;0.38;NaN;NaN
18HU13037_144;GNATS_02;43.7513;-66.6482;399611;61;07-oct-13;11:33:00;33.3024;10.8808;5.5061;2.0371;3.525;0.6175;5.53;NaN;0.34;NaN;NaN
18HU13037_144;GNATS_02;43.7513;-66.6482;399612;50;07-oct-13;11:33:00;33.1834;10.8415;5.5322;1.5693;3.66;0.6335;5.5;NaN;0.35;NaN;NaN
18HU13037_144;GNATS_02;43.7513;-66.6482;399613;40;07-oct-13;11:34:00;33.1513;10.8052;5.4886;1.4486;3.775;0.658;5.565;NaN;0.355;NaN;NaN
18HU13037_144;GNATS_02;43.7513;-66.6482;399614;30;07-oct-13;11:34:00;33.0663;10.7774;5.5115;1.7504;3.74;0.643;5.52;NaN;0.35;NaN;NaN
18HU13037_144;GNATS_02;43.7513;-66.6482;399615;20;07-oct-13;11:35:00;33.0648;10.7749;5.5856;1.3128;3.665;0.6395;5.25;NaN;0.345;NaN;NaN
18HU13037_144;GNATS_02;43.7513;-66.6482;399616;10;07-oct-13;11:35:00;33.0339;10.7758;5.5992;1.5693;3.695;0.6495;5.08;NaN;0.345;NaN;NaN
18HU13037_144;GNATS_02;43.7513;-66.6482;399617;1;07-oct-13;11:36:00;33.03;10.8013;5.5428;1.7353;3.72;0.635;4.99;33.013;0.345;5.929;264.7891
18HU13037_146;GNATS_01;43.7522;-66.4002;399618;76;07-oct-13;13:01:00;32.6856;10.7508;5.6207;1.7051;3.7;0.6335;4.03;32.669;0.295;5.9955;267.759
18HU13037_146;GNATS_01;43.7522;-66.4002;399619;50;07-oct-13;13:02:00;32.6611;10.7453;5.6496;0.8299;3.66;0.62;4.155;NaN;0.29;NaN;NaN
18HU13037_146;GNATS_01;43.7522;-66.4002;399620;39;07-oct-13;13:03:00;32.6309;10.7502;5.6597;0.7847;3.635;0.6215;4.055;NaN;0.28;NaN;NaN
18HU13037_146;GNATS_01;43.7522;-66.4002;399621;29;07-oct-13;13:03:00;32.1745;10.8095;5.712;0.6488;3.415;0.6005;3.265;NaN;0.23;NaN;NaN
18HU13037_146;GNATS_01;43.7522;-66.4002;399622;19;07-oct-13;13:04:00;31.9998;11.0075;5.7528;0.8903;3.15;0.58;2.55;NaN;0.2;NaN;NaN
18HU13037_146;GNATS_01;43.7522;-66.4002;399623;9;07-oct-13;13:04:00;32.0174;11.1774;5.8277;1.3279;2.87;0.5185;1.965;NaN;0.18;NaN;NaN
18HU13037_146;GNATS_01;43.7522;-66.4002;399624;2;07-oct-13;13:05:00;32.0209;11.2014;5.8081;1.6448;2.88;0.5275;2.015;32.002;0.17;6.197;276.758
18HU13037_148;LHB_06;42.665;-63.4265;399625;1105;08-oct-13;03:00:00;34.9872;4.4638;5.5002;NaN;11.1;1.1315;17.595;34.954;0.04;5.902;263.5833
18HU13037_148;LHB_06;42.665;-63.4265;399626;750;08-oct-13;03:06:00;34.991;4.7563;5.3653;NaN;10.845;1.144;17.04;NaN;0.04;NaN;NaN
18HU13037_148;LHB_06;42.665;-63.4265;399627;501;08-oct-13;03:11:00;35.0418;5.934;4.505;NaN;12.68;1.355;19.83;NaN;0.04;NaN;NaN
18HU13037_148;LHB_06;42.665;-63.4265;399628;251;08-oct-13;03:16:00;35.1896;9.0834;3.1052;NaN;13.45;1.4955;23.565;35.167;0.04;3.2855;146.7304
18HU13037_148;LHB_06;42.665;-63.4265;399629;100;08-oct-13;03:19:00;35.4051;12.7302;3.9659;0.0177;5.26;0.8325;12.3;NaN;0.05;NaN;NaN
18HU13037_148;LHB_06;42.665;-63.4265;399630;79;08-oct-13;03:20:00;35.1181;12.4793;4.1168;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU13037_148;LHB_06;42.665;-63.4265;399631;60;08-oct-13;03:21:00;34.6544;11.5233;4.4641;0.1631;4.63;0.698;8.09;NaN;0.055;NaN;NaN
18HU13037_148;LHB_06;42.665;-63.4265;399632;49;08-oct-13;03:22:00;34.216;11.0289;4.9257;0.1947;4.1;0.593;5.89;NaN;0.09;NaN;NaN
18HU13037_148;LHB_06;42.665;-63.4265;399633;40;08-oct-13;03:22:00;34.2817;15.7984;5.2044;0.3894;2.52;0.318;1.775;NaN;0.1;NaN;NaN
18HU13037_148;LHB_06;42.665;-63.4265;399634;30;08-oct-13;03:23:00;33.5709;18.9245;5.1374;0.2596;1.12;0.138;0.625;NaN;0.045;NaN;NaN
18HU13037_148;LHB_06;42.665;-63.4265;399635;20;08-oct-13;03:24:00;32.773;18.1802;5.1784;0.2152;0.85;0.115;0.335;NaN;0.05;NaN;NaN
18HU13037_148;LHB_06;42.665;-63.4265;399636;10;08-oct-13;03:24:00;32.5608;17.8858;4.8094;0.1914;0.615;0.141;0.25;NaN;0.04;NaN;NaN
18HU13037_148;LHB_06;42.665;-63.4265;399637;2;08-oct-13;03:25:00;32.5631;17.8909;4.7202;0.1879;0.615;0.1305;0.355;32.535;0.045;5.511;246.1213
18HU13037_152;LHB_05;42.9157;-63.5047;399638;162;08-oct-13;06:11:00;35.3348;10.9843;3.3753;NaN;9.23;1.183;18.19;35.305;0.06;3.664;163.6342
18HU13037_152;LHB_05;42.9157;-63.5047;399639;100;08-oct-13;06:12:00;34.0796;8.0091;4.3071;0.0106;8.84;0.974;12.575;NaN;0.06;NaN;NaN
18HU13037_152;LHB_05;42.9157;-63.5047;399640;80;08-oct-13;06:14:00;33.2509;5.8755;5.3035;0.0195;6.105;0.8715;8.805;NaN;0.06;NaN;NaN
18HU13037_152;LHB_05;42.9157;-63.5047;399641;61;08-oct-13;06:14:00;32.4353;3.5419;6.1011;0.1932;5.145;0.859;7.52;NaN;0.055;NaN;NaN
18HU13037_152;LHB_05;42.9157;-63.5047;399642;50;08-oct-13;06:15:00;32.2686;3.7081;6.2965;0.3109;2.94;0.6335;3.95;NaN;0.06;NaN;NaN
18HU13037_152;LHB_05;42.9157;-63.5047;399643;40;08-oct-13;06:16:00;31.7533;7.085;6.9881;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU13037_152;LHB_05;42.9157;-63.5047;399644;31;08-oct-13;06:17:00;31.4397;15.7628;5.4599;0.3587;0.57;0.2535;0.465;NaN;0.05;NaN;NaN
18HU13037_152;LHB_05;42.9157;-63.5047;399645;20;08-oct-13;06:18:00;31.5045;16.8691;5.2226;0.2494;0.335;0.172;0.56;NaN;0.04;NaN;NaN
18HU13037_152;LHB_05;42.9157;-63.5047;399646;10;08-oct-13;06:19:00;31.5069;16.8807;5.193;0.2186;0.32;0.1655;0.685;NaN;0.045;NaN;NaN
18HU13037_152;LHB_05;42.9157;-63.5047;399647;3;08-oct-13;06:19:00;31.5053;16.9027;5.2189;0.1913;0.395;0.179;0.7;31.481;0.05;5.663;252.9096
