CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;terrain;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;CNTR;nCNTR;PRES;PRES_SDEV;TE90;TE90_SDEV;PSAL;SIGT;FLOR;DOXY;SECC;PSAL_BS;Q_PSAL;OXY_02;Q_OXY;OXY_02;Q_OXY;OXY_02;Q_OXY;CHL_01;Q_CHL;CHL_01;Q_CHL;PHA_01;PHA_01;CHL_03;Q_CHL;CHL_03;Q_CHL;NO2_02;Q_NO2;NO2_02;Q_NO2;NO2_02;Q_NO2;NOX_02;Q_NOX;NOX_02;Q_NOX;NOX_02;Q_NOX;NOX_02;Q_NOX;NOX_02;Q_NOX;PO4_02;Q_PO4;PO4_02;Q_PO4;Si_02;Q_Si;Si_02;Q_Si;Si_02;Q_Si;Si_02;Q_Si
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(scan);(nombre_scan);(dbar);(dbar);(celsius);(celsius);(psu);(kg/m**3);(mg/m**3);(ml/l);(m);(PSU);((none));(ml/l);((none));(ml/l);((none));(ml/l);((none));(mg/m**3);((none));(mg/m**3);((none));(mg/m**3);(mg/m**3);(mg/m**3);((none));(mg/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none))
q64a061;TASO1;49.21683;-64.7955;247299;2.2;05-Dec-2001;13:23:09;36105;240;2.2;0.11;1.58;0.013;28.8;23.03;1.067;7.577;NaN;28.81;1;7.725;1;NaN;NaN;NaN;NaN;0.66;1;0.69;1;-0.33;-0.34;0.58;1;0.58;1;0.09;1;0.13;1;NaN;NaN;11.91;1;10.77;1;10.01;3;NaN;NaN;NaN;NaN;1.08;1;1.13;1;16.97;1;17.25;1;NaN;NaN;NaN;NaN
q64a062;-99;49.15817;-63.86683;247300;378.2;05-Dec-2001;16:17:34;18760;240;378.2;0.05;5.39;0;34.77;27.44;0.164;3.022;NaN;34.79;1;2.99;1;2.992;1;2.988;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
q64a062;-99;49.15817;-63.86683;247301;3;05-Dec-2001;16:17:34;37049;240;3;0.05;1.98;0;30.85;24.65;1.236;7.533;NaN;30.88;1;7.621;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
q64a063;-99;48.943;-63.0675;247302;390.4;05-Dec-2001;19:25:48;18240;240;390.4;0.06;5.32;0;34.8;27.48;0.309;3.204;NaN;34.82;1;3.166;1;3.181;1;3.169;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
q64a063;-99;48.943;-63.0675;247303;3.5;05-Dec-2001;19:25:48;31844;240;3.5;0.05;2.55;0.003;31.29;24.96;1.271;7.544;NaN;31.32;1;7.579;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
q64a064;-99;48.917;-61.66367;247304;156.6;05-Dec-2001;23:40:11;12364;240;156.6;0.07;1.66;0.003;33.08;26.46;0.158;5.419;NaN;33.12;1;5.411;1;5.411;1;5.401;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
q64a064;-99;48.917;-61.66367;247305;3.2;05-Dec-2001;23:40:11;18552;240;3.2;0.08;3.28;0;31.27;24.89;1.095;7.411;NaN;31.29;1;7.485;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
q64a065;-99;48.6835;-62.31383;247306;388;06-Dec-2001;02:13:42;16903;240;388;0.14;5.42;0;34.78;27.45;0.198;3.174;NaN;34.81;1;3.124;1;3.126;1;3.127;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
q64a065;-99;48.6835;-62.31383;247307;3.4;06-Dec-2001;02:13:42;30213;240;3.4;0.12;3.03;0.002;31.38;25;1.194;7.511;NaN;31.41;1;7.555;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
q64a066;-99;48.32467;-63.1585;247308;44.9;06-Dec-2001;05:36:21;7391;240;44.9;0.11;2.91;0.001;31.22;24.87;0.592;7.226;NaN;31.21;1;7.169;1;7.167;1;7.177;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
q64a066;-99;48.32467;-63.1585;247309;2.9;06-Dec-2001;05:36:21;10775;240;2.9;0.09;2.26;0;30.1;24.03;1.095;7.636;NaN;NaN;NaN;7.672;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
q64a067;-99;48.41517;-63.67283;247310;105.3;06-Dec-2001;07:18:50;9490;240;105.3;0.04;2.07;0.007;32.9;26.28;0.357;4.96;NaN;32.9;1;4.728;1;4.722;1;4.72;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
q64a067;-99;48.41517;-63.67283;247311;3;06-Dec-2001;07:18:50;14993;240;3;0.05;2.45;0.003;30.09;24.01;0.994;7.663;NaN;30.11;1;7.646;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
q64a068;TIDM10;47.8295;-64.2535;247312;36.4;06-Dec-2001;10:32:01;10251;240;36.4;0.04;3.63;0.003;30.49;24.23;0.716;7.058;NaN;30.51;1;7.054;1;7.051;1;7.053;1;0.26;1;0.36;1;-0.15;-0.21;0.18;1;0.23;1;0.19;1;0.23;1;NaN;NaN;4.86;1;4.42;1;4.11;3;NaN;NaN;NaN;NaN;0.79;1;0.82;1;6.15;1;6.88;1;NaN;NaN;NaN;NaN
q64a068;TIDM10;47.8295;-64.2535;247313;25.8;06-Dec-2001;10:32:01;13010;240;25.8;0.03;3.27;0.034;30.14;23.99;1.346;7.426;NaN;30.17;1;7.441;1;NaN;NaN;NaN;NaN;0.66;1;0.96;1;-0.33;-0.41;0.53;1;0.77;1;0.18;1;0.19;1;NaN;NaN;4.2;1;3.67;1;3.49;3;NaN;NaN;NaN;NaN;0.71;1;0.67;1;4.5;1;4.6;1;NaN;NaN;NaN;NaN
q64a068;TIDM10;47.8295;-64.2535;247314;15.4;06-Dec-2001;10:32:01;14890;240;15.4;0.04;3.05;0.001;30.03;23.92;2.004;7.541;NaN;30.08;1;NaN;NaN;NaN;NaN;NaN;NaN;1.35;1;1.47;1;-0.87;-0.92;1.04;1;1.11;1;0.18;1;0.18;1;NaN;NaN;4.25;1;4.09;1;3.26;3;3.93;1;NaN;NaN;0.71;1;0.67;1;3.59;1;3.52;1;4.08;1;4.1;3
q64a068;TIDM10;47.8295;-64.2535;247315;6;06-Dec-2001;10:32:01;17033;240;6;0.04;3.06;0.001;30.05;23.93;1.908;7.534;NaN;30.07;1;7.554;1;NaN;NaN;NaN;NaN;1.47;1;1.47;1;-0.93;-0.92;1.09;1;1.11;1;0.18;1;0.19;1;NaN;NaN;4.11;1;4.34;1;3.26;3;3.9;1;NaN;NaN;0.69;1;0.68;1;4.2;1;3.95;1;3.96;1;3.81;3
q64a068;TIDM10;47.8295;-64.2535;247316;3.1;06-Dec-2001;10:32:01;19095;240;3.1;0.06;3.05;0.001;30.05;23.93;1.704;7.543;NaN;30.07;1;7.556;1;NaN;NaN;NaN;NaN;1.29;1;1.5;1;-0.79;-0.96;1.06;1;1.15;1;0.18;1;0.19;1;NaN;NaN;3.99;1;4.24;1;3.26;3;3.91;1;NaN;NaN;0.69;1;0.66;1;4.21;1;4.09;1;4.04;1;3.43;3
q64a069;TIDM9,Shediac;47.7395;-63.99817;247317;72.9;06-Dec-2001;12:05:39;6104;240;72.9;0.05;1.66;0.005;31.91;25.52;0.508;5.57;NaN;31.87;1;5.459;1;5.448;1;5.469;1;0.26;1;0.27;1;0.06;0.06;0.21;1;0.21;1;0.15;1;0.15;1;NaN;NaN;12.74;1;13.39;1;10.1;3;12.41;1;NaN;NaN;1.48;1;1.42;1;21.03;1;20.68;1;18.48;1;18.01;3
q64a069;TIDM9,Shediac;47.7395;-63.99817;247318;50.6;06-Dec-2001;12:05:39;8202;240;50.6;0.04;3.11;0.021;30.87;24.58;0.686;7.29;NaN;30.92;1;7.194;1;NaN;NaN;NaN;NaN;0.37;1;0.38;1;-0.08;-0.08;0.25;1;0.26;1;0.17;1;0.18;1;NaN;NaN;4.77;1;5.13;1;4.07;3;4.96;1;NaN;NaN;0.73;1;0.72;1;5.1;1;4.99;1;4.61;1;3.92;3
q64a069;TIDM9,Shediac;47.7395;-63.99817;247319;25.6;06-Dec-2001;12:05:39;11029;240;25.6;0.04;3.23;0.001;30.27;24.09;1.407;7.482;NaN;30.28;1;7.499;1;NaN;NaN;NaN;NaN;0.96;1;0.93;1;-0.32;-0.26;0.73;1;0.73;1;0.19;1;0.21;1;NaN;NaN;4.16;1;4.51;1;3.37;3;4.05;1;NaN;NaN;0.72;1;0.69;1;4.6;1;4.17;1;4.46;1;4;3
q64a069;TIDM9,Shediac;47.7395;-63.99817;247320;15.1;06-Dec-2001;12:05:39;13985;240;15.1;0.03;3.5;0.001;29.96;23.82;1.208;7.502;NaN;29.98;1;7.474;1;NaN;NaN;NaN;NaN;0.96;1;0.96;1;-0.34;-0.33;0.72;1;0.72;1;0.17;1;0.16;1;NaN;NaN;2.6;1;2.12;3;NaN;NaN;NaN;NaN;NaN;NaN;0.59;1;0.56;1;2.85;1;2.95;1;NaN;NaN;NaN;NaN
q64a069;TIDM9,Shediac;47.7395;-63.99817;247321;5.6;06-Dec-2001;12:05:39;16175;240;5.6;0.03;3.46;0;29.91;23.79;1.308;7.506;NaN;29.93;1;7.495;1;NaN;NaN;NaN;NaN;0.96;1;0.96;1;-0.36;-0.34;0.69;1;0.71;1;0.16;1;0.16;1;NaN;NaN;2.64;1;2.46;1;2.95;3;2.57;1;2.05;3;0.57;1;0.55;1;2.79;1;2.81;1;2.93;1;2.6;3
q64a069;TIDM9,Shediac;47.7395;-63.99817;247322;3;06-Dec-2001;12:05:39;17761;240;3;0.2;3.46;0.001;29.9;23.78;1.334;7.506;NaN;29.93;1;7.515;1;NaN;NaN;NaN;NaN;0.87;1;0.9;1;-0.29;-0.27;0.66;1;0.71;1;0.16;1;0.16;1;NaN;NaN;2.54;1;2.72;1;2.05;3;2.45;1;NaN;NaN;0.56;1;0.54;1;2.59;1;2.5;1;2.88;1;2.62;3
q64a070;TIDM8;47.66;-63.74883;247323;57.8;06-Dec-2001;13:30:36;9168;240;57.8;0.05;1.92;0.015;31.7;25.34;0.398;6.232;NaN;31.72;1;6.146;1;6.159;1;6.149;1;0.14;1;0.2;1;-0.04;-0.06;0.08;1;0.12;1;0.03;1;0.03;1;NaN;NaN;10.26;1;10.71;1;7.97;3;9.72;1;NaN;NaN;1.11;1;1.12;1;12.76;1;13.65;1;13.19;1;12.86;3
q64a070;TIDM8;47.66;-63.74883;247324;49.9;06-Dec-2001;13:30:36;12542;240;49.9;0.07;2.68;0.022;31.44;25.07;0.701;6.809;NaN;31.43;1;6.614;1;NaN;NaN;NaN;NaN;0.17;1;0.21;1;-0.06;-0.08;0.1;1;0.12;1;0.07;1;0.07;1;NaN;NaN;7.38;1;7.74;1;8.12;1;NaN;NaN;NaN;NaN;0.91;1;0.91;1;8.18;1;9.07;1;8.49;1;8.23;3
q64a070;TIDM8;47.66;-63.74883;247325;25.3;06-Dec-2001;13:30:36;15038;240;25.3;0.06;3.22;0.003;30.78;24.5;1.285;7.499;NaN;30.79;1;7.508;1;NaN;NaN;NaN;NaN;0.71;1;0.7;1;-0.22;-0.21;0.49;1;0.49;1;0.18;1;0.18;1;NaN;NaN;4.3;1;4.03;1;2.7;3;3.35;3;NaN;NaN;0.66;1;0.66;1;3.94;1;4;1;3.5;1;1.89;3
q64a070;TIDM8;47.66;-63.74883;247326;15;06-Dec-2001;13:30:36;17405;240;15;0.04;3;0.004;30.53;24.32;1.849;7.586;NaN;30.58;1;7.582;1;NaN;NaN;NaN;NaN;1.11;1;1.11;1;-0.34;-0.34;0.79;1;0.79;1;0.19;1;0.18;1;NaN;NaN;4.63;1;4.75;1;3.49;1;3.38;3;NaN;NaN;0.58;1;0.65;1;3.18;1;4.19;1;4.25;1;4.46;3
q64a070;TIDM8;47.66;-63.74883;247327;5.3;06-Dec-2001;13:30:36;20318;240;5.3;0.05;2.95;0;30.4;24.22;2.199;7.581;NaN;30.41;1;7.607;1;NaN;NaN;NaN;NaN;1.17;1;1.2;1;-0.4;-0.36;0.81;1;0.87;1;0.19;1;0.19;1;NaN;NaN;4.47;1;4.69;1;2;3;NaN;NaN;NaN;NaN;0.67;1;0.67;1;4.24;1;4.04;1;4.4;1;NaN;NaN
q64a070;TIDM8;47.66;-63.74883;247328;2.2;06-Dec-2001;13:30:36;23467;240;2.2;0.09;2.96;0;30.4;24.22;1.648;7.578;NaN;30.41;1;7.59;1;NaN;NaN;NaN;NaN;1.14;1;1.11;1;-0.39;-0.33;0.81;1;0.81;1;0.19;1;0.18;1;NaN;NaN;4.42;1;4.74;1;3.51;3;NaN;NaN;NaN;NaN;0.66;1;0.69;1;4.67;1;4.56;1;4.43;1;NaN;NaN
q64a071;TIDM7;47.50267;-63.25;247329;76.8;06-Dec-2001;15:48:47;9630;240;76.8;0.05;0.62;0.001;31.83;25.52;0.707;5.011;8;31.84;1;4.987;1;4.991;1;4.98;1;0.2;1;0.17;1;0.12;0.12;0.18;1;0.16;1;0.05;1;0.05;1;NaN;NaN;14.33;1;15.17;1;11.05;3;NaN;NaN;NaN;NaN;1.56;1;1.57;1;24.32;1;26.45;1;26.21;1;NaN;NaN
q64a071;TIDM7;47.50267;-63.25;247330;50.3;06-Dec-2001;15:48:47;12524;240;50.3;0.04;1.13;0.014;31.38;25.13;0.448;5.755;8;31.41;1;5.147;1;NaN;NaN;NaN;NaN;0.12;1;0.11;1;0.01;0.02;0.09;1;NaN;NaN;0.03;1;0.03;1;NaN;NaN;13.59;1;13.88;1;10.45;3;NaN;NaN;NaN;NaN;1.5;1;1.5;1;23.9;1;24.06;1;21.85;1;NaN;NaN
q64a071;TIDM7;47.50267;-63.25;247331;24.4;06-Dec-2001;15:48:47;15719;240;24.4;0.04;3.95;0.002;30.55;24.26;1.127;7.456;8;30.57;1;7.381;1;NaN;NaN;NaN;NaN;0.52;1;0.51;1;-0.11;-0.08;0.4;1;0.4;1;0.17;1;0.17;1;NaN;NaN;4;1;4.32;1;3.16;3;NaN;NaN;NaN;NaN;0.67;1;0.69;1;5.03;1;4.79;1;4.85;1;NaN;NaN
q64a071;TIDM7;47.50267;-63.25;247332;14.6;06-Dec-2001;15:48:47;18251;240;14.6;0.04;3.57;0.03;30.42;24.18;1.576;7.555;8;30.41;1;7.506;1;NaN;NaN;NaN;NaN;0.86;1;0.87;1;-0.24;-0.19;0.64;1;0.76;1;0.21;1;0.18;1;NaN;NaN;4.17;1;4.14;1;4.48;1;NaN;NaN;NaN;NaN;0.78;1;0.67;1;4.74;1;4.3;1;4.79;1;NaN;NaN
q64a071;TIDM7;47.50267;-63.25;247333;5.6;06-Dec-2001;15:48:47;20507;240;5.6;0.04;3.3;0.007;30.32;24.13;1.921;7.568;8;30.36;1;7.524;1;NaN;NaN;NaN;NaN;0.9;1;1.02;1;-0.32;-0.33;0.71;1;0.83;1;0.22;1;0.18;1;NaN;NaN;4.17;1;4.46;1;4.17;1;0.56;3;NaN;NaN;0.74;1;0.69;1;4.61;1;4.15;1;4.14;3;NaN;NaN
q64a071;TIDM7;47.50267;-63.25;247334;2.8;06-Dec-2001;15:48:47;23197;240;2.8;0.14;3.3;0.001;30.32;24.13;1.973;7.57;8;30.35;1;7.557;1;NaN;NaN;NaN;NaN;1.17;1;0.83;1;-0.35;-0.3;0.8;1;0.49;1;0.19;1;0.18;1;NaN;NaN;4.07;1;4.08;1;4.36;1;NaN;NaN;NaN;NaN;0.71;1;0.69;1;4.45;1;3.96;1;3.89;3;NaN;NaN
q64a072;TIDM6;47.3295;-62.74983;247335;49.7;06-Dec-2001;18:03:20;9435;240;49.7;0.05;2.28;0.017;31.29;24.98;0.643;6.236;NaN;31.27;1;6.224;1;6.22;1;6.231;1;0.17;1;0.19;1;-0.02;-0.03;0.13;1;0.13;1;0.21;1;0.18;1;NaN;NaN;9.17;1;9.61;1;9;1;8.66;3;NaN;NaN;1.12;1;1.08;1;13.56;1;14.49;1;9.88;3;NaN;NaN
q64a072;TIDM6;47.3295;-62.74983;247336;24.6;06-Dec-2001;18:03:20;12356;240;24.6;0.05;3.32;0.008;30.42;24.2;1.64;7.554;NaN;30.46;1;7.488;1;NaN;NaN;NaN;NaN;0.84;1;0.69;1;-0.21;-0.19;0.65;1;0.51;1;0.19;1;0.18;1;NaN;NaN;4.17;1;4.42;1;4.18;1;3.89;3;NaN;NaN;0.7;1;0.69;1;4.2;1;4.36;1;3.44;3;NaN;NaN
q64a072;TIDM6;47.3295;-62.74983;247337;14.3;06-Dec-2001;18:03:20;14930;240;14.3;0.07;3.29;0;30.39;24.18;1.888;7.557;NaN;30.42;1;7.542;1;NaN;NaN;NaN;NaN;0.75;1;0.6;1;-0.21;-0.16;0.58;1;0.45;1;0.19;1;0.18;1;NaN;NaN;4.49;1;4.15;1;3.9;3;4.25;1;3.85;3;0.69;1;0.67;1;4.21;1;4.26;1;3.73;3;NaN;NaN
q64a072;TIDM6;47.3295;-62.74983;247338;5.6;06-Dec-2001;18:03:20;17275;240;5.6;0.09;3.29;0;30.39;24.18;1.986;7.544;NaN;30.42;1;7.556;1;NaN;NaN;NaN;NaN;1.02;1;0.69;1;-0.26;-0.19;0.81;1;0.53;1;0.19;1;0.18;1;NaN;NaN;4.49;1;4.12;1;3.23;3;4.23;1;3.76;3;0.71;1;0.67;1;4.47;1;3.81;1;3.7;3;NaN;NaN
q64a072;TIDM6;47.3295;-62.74983;247339;2.7;06-Dec-2001;18:03:20;19586;240;2.7;0.22;3.29;0;30.39;24.18;1.638;7.544;NaN;30.42;1;7.544;1;NaN;NaN;NaN;NaN;0.66;1;0.57;1;-0.14;-0.1;0.54;1;0.47;1;0.21;1;0.18;1;NaN;NaN;4.45;1;4.16;1;3.78;3;4.2;1;3.67;3;0.66;1;0.67;1;4.56;1;4.1;1;3.62;3;NaN;NaN
q64a073;TIDM5;47.17117;-62.25117;247340;35.7;06-Dec-2001;20:14:12;7378;240;35.7;0.08;3.59;0.002;30.86;24.54;1.239;7.226;NaN;30.88;1;7.22;1;7.231;1;7.226;1;0.33;1;0.38;1;-0.02;-0.02;0.28;1;0.32;1;0.22;1;0.18;1;NaN;NaN;5.14;1;5.45;1;4.51;3;4.64;1;NaN;NaN;0.87;1;0.74;1;8.05;1;6.81;1;6.55;3;NaN;NaN
q64a073;TIDM5;47.17117;-62.25117;247341;25.2;06-Dec-2001;20:14:12;9647;240;25.2;0.11;3.61;0.001;30.84;24.52;1.279;7.278;NaN;30.86;1;7.258;1;NaN;NaN;NaN;NaN;0.64;1;0.63;1;-0.11;-0.13;0.51;1;0.49;1;0.2;1;0.18;1;NaN;NaN;5.12;1;5.37;1;4.14;3;4.87;1;NaN;NaN;0.8;1;1.18;1;7.5;1;6.52;1;NaN;NaN;NaN;NaN
q64a073;TIDM5;47.17117;-62.25117;247342;15;06-Dec-2001;20:14:12;12084;240;15;0.11;3.63;0.001;30.83;24.5;1.263;7.292;NaN;30.85;1;7.284;1;NaN;NaN;NaN;NaN;0.75;1;0.75;1;-0.17;-0.2;0.56;1;0.54;1;0.2;1;0.18;1;NaN;NaN;5.03;1;5.31;1;4.23;3;4.84;1;NaN;NaN;0.8;1;0.73;1;7.96;1;6.27;1;NaN;NaN;NaN;NaN
q64a073;TIDM5;47.17117;-62.25117;247343;5.1;06-Dec-2001;20:14:12;14357;240;5.1;0.44;3.63;0.001;30.83;24.5;1.088;7.283;NaN;30.85;1;7.291;1;NaN;NaN;NaN;NaN;0.5;1;0.64;1;-0.09;-0.13;0.42;1;0.52;1;0.2;1;0.18;1;NaN;NaN;5.06;1;5.33;1;4.57;3;4.85;1;NaN;NaN;0.82;1;0.73;1;7.44;1;6.32;1;NaN;NaN;NaN;NaN
q64a073;TIDM5;47.17117;-62.25117;247344;2.8;06-Dec-2001;20:14:12;16401;240;2.8;0.17;3.64;0;30.83;24.5;1.464;7.286;NaN;30.85;1;7.287;1;NaN;NaN;NaN;NaN;0.64;1;0.57;1;-0.14;-0.04;0.49;1;0.46;1;0.21;1;0.18;1;NaN;NaN;5.04;1;5.31;1;4.48;3;4.79;1;NaN;NaN;0.83;1;0.72;1;7.59;1;6.48;1;NaN;NaN;NaN;NaN
q64a074;TIDM4;47.00167;-61.75117;247345;32.4;06-Dec-2001;22:32:15;9845;240;32.4;0.25;4.14;0.022;30.57;24.25;1.617;7.125;NaN;30.59;1;7.103;1;7.109;1;7.114;1;1.14;1;1.14;1;-0.23;-0.22;0.83;1;0.83;1;0.13;1;0.14;1;NaN;NaN;3.94;1;4.3;1;3.63;3;4.37;1;NaN;NaN;0.67;1;0.66;1;6.22;1;4.87;1;NaN;NaN;NaN;NaN
q64a074;TIDM4;47.00167;-61.75117;247346;25.9;06-Dec-2001;22:32:15;12202;240;25.9;0.1;4.47;0.028;30.42;24.1;2.956;7.163;NaN;30.41;1;7.147;1;NaN;NaN;NaN;NaN;2.62;1;2.56;1;-0.98;-0.92;1.67;1;1.64;1;0.14;1;0.14;1;NaN;NaN;4.05;1;4.27;1;3.46;3;4.13;1;NaN;NaN;0.59;1;0.57;1;6.12;1;4.82;1;NaN;NaN;NaN;NaN
q64a074;TIDM4;47.00167;-61.75117;247347;16.3;06-Dec-2001;22:32:15;14132;240;16.3;0.16;5;0.032;30.18;23.85;4.591;7.154;NaN;30.14;1;7.15;1;NaN;NaN;NaN;NaN;4.34;1;3.51;1;-1.68;-1.3;2.65;1;2.17;1;0.12;1;0.12;1;NaN;NaN;3.18;1;3.32;1;2.82;3;3;1;NaN;NaN;0.44;1;0.42;1;4.51;1;3.39;1;NaN;NaN;NaN;NaN
q64a074;TIDM4;47.00167;-61.75117;247348;5.1;06-Dec-2001;22:32:15;15447;240;5.1;0.22;5.64;0.002;29.87;23.54;8.313;7.209;NaN;29.9;1;7.169;1;NaN;NaN;NaN;NaN;7.49;1;7.68;1;-3.33;-3.41;3.8;1;3.96;1;0.09;1;0.09;1;NaN;NaN;1.93;1;2.02;1;1.6;3;2.1;1;NaN;NaN;0.23;1;0.22;1;2.26;1;1.42;3;NaN;NaN;NaN;NaN
q64a074;TIDM4;47.00167;-61.75117;247349;3.3;06-Dec-2001;22:32:15;16359;240;3.3;0.2;5.64;0.001;29.87;23.54;8.161;7.205;NaN;29.9;1;7.145;1;NaN;NaN;NaN;NaN;8.05;1;7.49;1;-3.44;-3.22;4.28;1;3.93;1;0.11;1;0.09;1;NaN;NaN;2.09;1;2.18;1;1.77;3;2.05;1;NaN;NaN;0.27;1;0.2;1;2.6;1;1.61;3;NaN;NaN;NaN;NaN
q64a075;TIDM3;46.9025;-61.49883;247350;47.9;06-Dec-2001;23:53:46;7722;240;47.9;0.12;3.37;0.002;31.13;24.77;0.686;6.476;NaN;31.15;1;6.468;1;6.462;1;6.473;1;0.36;1;0.43;1;0.25;0.15;0.35;1;0.36;1;0.21;1;0.2;1;NaN;NaN;7.63;1;7.91;1;7.08;3;7.43;1;NaN;NaN;1.03;1;0.97;1;12.86;1;10.78;1;NaN;NaN;NaN;NaN
q64a075;TIDM3;46.9025;-61.49883;247351;25.8;06-Dec-2001;23:53:46;11295;240;25.8;0.15;4.2;0.003;30.5;24.19;2.399;7.345;NaN;30.51;1;7.355;1;NaN;NaN;NaN;NaN;1.59;1;1.5;1;-0.6;-0.49;0.98;1;0.96;1;0.16;1;0.15;1;NaN;NaN;4.01;1;4.25;1;3.87;3;4.04;1;NaN;NaN;0.58;1;0.53;1;5.32;1;4.3;1;NaN;NaN;NaN;NaN
q64a075;TIDM3;46.9025;-61.49883;247352;16.1;06-Dec-2001;23:53:46;14108;240;16.1;0.2;4.23;0.002;30.47;24.17;2.723;7.374;NaN;30.49;1;7.368;1;NaN;NaN;NaN;NaN;1.72;1;1.69;1;-0.62;-0.59;1.08;1;1.07;1;0.16;1;0.15;1;NaN;NaN;4;1;4.14;1;3.76;3;3.88;1;NaN;NaN;0.58;1;0.49;1;5.2;1;4.15;1;NaN;NaN;NaN;NaN
