CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo
Fichier;Station;Latitude;Longitude;Echantillon;Date;Heure;PSAL;TE90;DOXY;CHL_01;Si_01;PO4_01;NOx_01;PSAL_BS;NO2_01;OXY_01
(nom);(nom/no);(degres);(degres);(no_unique);(jj-mmm-yyyy);(GMT);(psu);(celsius);(ml/l);(mg/m**3);(mmol/m**3);(mmol/m**3);(mmol/m**3);(PSU);(mmol/m**3);(ml/l)
18NE13022_098;097;44.273;-63.322;384131;13-jul-13;02:18:00;30.4372;13.1668;5.6211;0.4101;0.545;0.307;0;NaN;0.06;NaN
18NE13022_098;097;44.273;-63.322;384132;13-jul-13;02:18:00;30.2963;16.8568;4.9623;0.3602;0.5;0.2675;0;NaN;0.045;NaN
18NE13022_098;097;44.273;-63.322;384133;13-jul-13;02:18:00;30.2975;16.9906;4.9528;0.2716;0.48;0.2555;0;30.319;0.055;5.911
18NE13022_099;098;43.721;-63.243;384134;15-jul-13;05:19:00;34.0821;8.2983;3.765;0.0222;10.28;1.009;12.96;33.9452;0.08;4.7265
18NE13022_099;098;43.721;-63.243;384135;15-jul-13;05:19:00;32.2472;4.2968;5.7162;0.4988;4.575;0.675;5.52;NaN;0.085;NaN
18NE13022_099;098;43.721;-63.243;384136;15-jul-13;05:19:00;31.7484;5.1852;6.605;1.0385;1.81;0.3835;0;NaN;0;NaN
18NE13022_099;098;43.721;-63.243;384137;15-jul-13;05:19:00;30.519;17.3772;4.9309;0.2217;0.34;0.187;0;NaN;0;5.877
18NE13022_100;099;43.455;-63.088;384138;15-jul-13;07:54:00;34.8117;10.1019;3.7591;0.0407;7.82;0.916;13.27;34.7715;0.085;4.573
18NE13022_100;099;43.455;-63.088;384139;15-jul-13;07:54:00;32.228;3.3134;5.9625;0.2217;3.84;0.6815;5.19;NaN;0.345;NaN
18NE13022_100;099;43.455;-63.088;384140;15-jul-13;07:54:00;31.8643;4.6408;6.6073;0.8595;1.175;0.388;0;NaN;0;NaN
18NE13022_100;099;43.455;-63.088;384141;15-jul-13;07:54:00;30.5889;17.5226;4.8979;0.2827;0.255;0.186;0;NaN;0;5.876
18NE13022_107;100;43.341;-62.978;384142;15-jul-13;09:43:00;34.4874;9.193;3.8108;0.024;8.945;0.909;13.375;34.4889;0.095;4.559
18NE13022_107;100;43.341;-62.978;384144;15-jul-13;09:43:00;31.9435;5.5588;6.3963;0.7521;2.285;0.4025;0;NaN;0;NaN
18NE13022_107;100;43.341;-62.978;384145;15-jul-13;09:43:00;30.6803;17.8792;4.8119;0.2827;0.335;0.2;0.24;NaN;0;5.839
18NE13022_108;101;43.085;-62.902;384146;15-jul-13;12:03:00;34.9464;10.4566;3.7596;0.0185;5.485;0.694;9.415;34.9644;0.08;4.4785
18NE13022_108;101;43.085;-62.902;384147;15-jul-13;12:03:00;32.7145;4.5143;5.6681;0.4877;3.15;0.6475;3.985;NaN;0.285;NaN
18NE13022_108;101;43.085;-62.902;384148;15-jul-13;12:03:00;32.2985;8.798;6.3671;0.9669;0.805;0.296;0;NaN;0;NaN
18NE13022_108;101;43.085;-62.902;384149;15-jul-13;12:03:00;30.6591;18.5111;4.7378;0.2328;0.22;0.183;0;NaN;0;5.718
18NE13022_109;102;42.967;-63.17;384150;15-jul-13;02:15:00;35.2255;11.0296;3.4815;0.0129;8.295;0.963;15.02;35.2411;0.06;4.1865
18NE13022_109;102;42.967;-63.17;384151;15-jul-13;02:15:00;33.6207;8.7892;5.1688;0.5909;2.895;0.466;2.81;NaN;0.21;NaN
18NE13022_109;102;42.967;-63.17;384152;15-jul-13;02:15:00;32.2878;12.3313;5.8581;0.5598;0.725;0.2175;0;NaN;0;NaN
18NE13022_109;102;42.967;-63.17;384153;15-jul-13;02:15:00;30.7264;18.6001;4.748;0.2106;0.18;0.169;0;NaN;0;5.626
18NE13022_110;103;42.916;-63.561;384154;15-jul-13;04:57:00;35.3008;11.2783;3.4805;0.0185;7.895;0.967;14.985;35.312;0.085;4.193
18NE13022_110;103;42.916;-63.561;384155;15-jul-13;04:57:00;33.3443;7.0158;4.7626;0.1572;6.475;0.7615;7.775;NaN;0.09;NaN
18NE13022_110;103;42.916;-63.561;384156;15-jul-13;04:57:00;32.9611;12.4482;5.7009;1.1102;1.73;0.234;0;NaN;0.08;NaN
18NE13022_110;103;42.916;-63.561;384157;15-jul-13;04:57:00;30.8407;18.7962;4.7395;0.2549;0.65;0.1775;0;NaN;0;5.367
18NE13022_111;104;42.814;-63.581;384158;15-jul-13;07:02:00;35.2172;10.3152;3.0628;0.0185;10.36;1.201;19.55;35.2231;0.08;3.6965
18NE13022_111;104;42.814;-63.581;384159;15-jul-13;07:02:00;33.44;7.1018;5.1886;0.194;5.345;0.7025;7.145;NaN;0.105;NaN
18NE13022_111;104;42.814;-63.581;384160;15-jul-13;07:02:00;32.2706;11.711;6.0392;0.3658;0.84;0.212;0;NaN;0;NaN
18NE13022_111;104;42.814;-63.581;384161;15-jul-13;07:02:00;31.0574;19.2598;4.6881;0.2161;0.675;0.1705;0;NaN;0;5.586
18NE13022_112;105;42.758;-63.905;384162;15-jul-13;10:38:00;34.9472;6.004;3.8972;0.0166;12.41;1.242;19.27;34.9595;0.075;4.6345
18NE13022_112;105;42.758;-63.905;384163;15-jul-13;10:38:00;32.9075;5.4714;5.3336;0.1128;6.24;0.7785;8.41;NaN;0.1;NaN
18NE13022_112;105;42.758;-63.905;384164;15-jul-13;10:38:00;32.3287;8.5838;6.3949;0.8237;0;0.2865;0.19;NaN;0;NaN
18NE13022_112;105;42.758;-63.905;384165;15-jul-13;10:38:00;30.9532;19.1299;4.6706;0.194;0;0.271;0;NaN;0;5.599
18NE13022_113;106;42.79;-63.955;384166;16-jul-13;12:46:00;35.198;9.8693;2.8228;0.0129;11.8;1.357;21.715;35.2044;0.08;3.4735
18NE13022_113;106;42.79;-63.955;384167;16-jul-13;12:46:00;32.9188;5.2965;5.2563;0.1552;5.935;0.784;7.55;NaN;0.085;NaN
18NE13022_113;106;42.79;-63.955;384168;16-jul-13;12:46:00;31.9537;6.7823;6.5165;0.9311;0;0.3365;0.35;NaN;0;NaN
18NE13022_113;106;42.79;-63.955;384169;16-jul-13;12:46:00;30.87;18.512;4.7697;0.2217;0;0.1815;0.175;NaN;0;5.67
18NE13022_114;107;42.934;-63.071;384170;16-jul-13;05:20:00;35.2252;11.1068;3.5585;0.037;8.065;0.9655;15.345;35.2373;0.08;4.2815
18NE13022_114;107;42.934;-63.071;384171;16-jul-13;05:20:00;33.6744;8.2659;5.0225;0.2439;3.585;0.5675;5.33;NaN;0.165;NaN
18NE13022_114;107;42.934;-63.071;384172;16-jul-13;05:20:00;32.7628;11.6087;5.9252;0.7162;0;0.2085;0.18;NaN;0.03;NaN
18NE13022_114;107;42.934;-63.071;384173;16-jul-13;05:20:00;30.7896;18.9233;4.7262;0.2328;0;0.1895;0.13;NaN;0;5.864
18NE13022_115;108;43.122;-62.215;384174;16-jul-13;10:04:00;34.3997;9.2744;4.4754;0.0407;5.78;0.7065;9.235;34.4186;0.065;5.339
18NE13022_115;108;43.122;-62.215;384175;16-jul-13;10:04:00;33.267;5.8588;5.5697;0.2494;3.265;0.535;3.23;NaN;0.155;NaN
18NE13022_115;108;43.122;-62.215;384176;16-jul-13;10:04:00;32.2059;7.3224;6.1743;0.9311;0;0.275;0;NaN;0;NaN
18NE13022_115;108;43.122;-62.215;384177;16-jul-13;10:04:00;31.4913;18.0237;4.8489;0.2328;0;0.1935;0;NaN;0;5.79
18NE13022_116;109;43.233;-62.519;384178;16-jul-13;12:35:00;33.8947;7.7227;4.6485;0.037;6.035;0.7265;8.35;33.8175;0.17;5.561
18NE13022_116;109;43.233;-62.519;384179;16-jul-13;12:35:00;32.9544;4.8396;5.4356;0.3547;4.155;0.638;3.77;NaN;0.24;NaN
18NE13022_116;109;43.233;-62.519;384180;16-jul-13;12:35:00;32.4025;6.6628;6.4062;0.6983;0;0.314;0.195;NaN;0;NaN
18NE13022_116;109;43.233;-62.519;384181;16-jul-13;12:35:00;31.0045;18.7423;4.6821;0.1995;0;0.171;0.28;NaN;0;5.61
18NE13022_121;110;43.275;-62.706;384182;16-jul-13;02:15:00;33.7045;7.1134;4.7333;0.0351;6.12;0.6775;9.065;33.7206;0.145;5.6
18NE13022_121;110;43.275;-62.706;384183;16-jul-13;02:15:00;32.8093;4.7503;5.5976;0.2494;3.9;0.61;5.195;NaN;0.255;NaN
18NE13022_121;110;43.275;-62.706;384184;16-jul-13;02:15:00;32.3221;7.9275;6.2468;0.7879;0;0.2795;0.39;NaN;0.03;NaN
18NE13022_121;110;43.275;-62.706;384185;16-jul-13;02:15:00;30.6995;18.3849;4.7601;0.2106;0;0.1655;0.47;NaN;0;5.79
18NE13022_122;111;43.495;-62.49;384186;16-jul-13;04:33:00;33.2008;5.6978;4.9587;0.0851;6.215;0.6635;9.13;33.2115;0.315;5.8455
18NE13022_122;111;43.495;-62.49;384187;16-jul-13;04:33:00;32.6397;4.4512;5.7366;1.0385;0;0.3085;0.44;NaN;0.04;NaN
18NE13022_122;111;43.495;-62.49;384188;16-jul-13;04:33:00;32.0879;5.8926;6.6056;0.9669;1.23;0.3735;0;NaN;0;NaN
18NE13022_122;111;43.495;-62.49;384189;16-jul-13;04:33:00;30.8197;18.5239;4.7478;0.2272;0.655;0.1995;0;NaN;0;6.007
18NE13022_123;112;43.661;-62.413;384190;16-jul-13;06:40:00;33.2201;5.8828;4.9744;0.0555;6.09;0.7705;8.425;33.1884;0.1;5.9125
18NE13022_123;112;43.661;-62.413;384191;16-jul-13;06:40:00;32.4915;4.4168;5.5217;NaN;2.54;0.514;0.485;NaN;0.065;NaN
18NE13022_123;112;43.661;-62.413;384192;16-jul-13;06:40:00;31.8828;4.6375;6.448;0.4988;0.47;0.186;0;NaN;0;NaN
18NE13022_123;112;43.661;-62.413;384193;16-jul-13;06:40:00;30.7862;18.9636;4.7251;0.194;13.45;1.102;15.98;NaN;0.06;5.801
18NE13022_124;113;43.889;-62.344;384194;16-jul-13;09:09:00;34.5957;9.4272;3.2222;0.0185;4.31;0.713;4.165;34.6007;0.255;3.89
18NE13022_124;113;43.889;-62.344;384195;16-jul-13;09:09:00;32.5399;4.2985;5.5787;0.2827;0.925;0.3215;0.245;NaN;0.04;NaN
18NE13022_124;113;43.889;-62.344;384196;16-jul-13;09:09:00;32.1947;7.2681;6.596;0.7879;NaN;NaN;NaN;NaN;NaN;NaN
18NE13022_124;113;43.889;-62.344;384197;16-jul-13;09:09:00;30.5104;18.8691;4.8224;0.2051;0;0.206;0;NaN;0;5.99
18NE13022_125;114;43.698;-62.12;384198;16-jul-13;11:35:00;33.8947;7.5674;4.1391;0.0314;9.095;0.943;12.175;33.8631;0.165;4.971
18NE13022_125;114;43.698;-62.12;384199;16-jul-13;11:35:00;32.7225;4.5712;5.5307;0.4323;4.235;0.721;5.805;NaN;0.375;NaN
18NE13022_125;114;43.698;-62.12;384200;16-jul-13;11:35:00;32.1798;5.8787;6.397;0.8953;2.06;0.497;1.21;NaN;0.12;NaN
18NE13022_125;114;43.698;-62.12;384201;16-jul-13;11:35:00;30.6645;18.9692;4.7539;0.2106;0;0.2055;0;NaN;0;5.99
18NE13022_126;115;43.606;-62.194;384202;17-jul-13;01:04:00;33.7573;7.1395;4.3085;0.0277;8.87;0.938;11.49;33.7468;0.13;5.144
18NE13022_126;115;43.606;-62.194;384203;17-jul-13;01:04:00;32.7675;4.6994;5.611;0.4933;3.745;0.6535;2.835;NaN;0.295;NaN
18NE13022_126;115;43.606;-62.194;384204;17-jul-13;01:04:00;32.069;4.665;6.6339;0.8237;1.065;0.3865;0;NaN;0;NaN
18NE13022_126;115;43.606;-62.194;384205;17-jul-13;01:04:00;30.4822;19.134;4.7137;0.1884;0.3;0.212;0;NaN;0;5.929
18NE13022_127;116;43.422;-62.19;384206;17-jul-13;02:57:00;33.4089;6.1313;4.6149;0.037;7.945;0.8895;9.96;33.4264;0.105;5.4665
18NE13022_127;116;43.422;-62.19;384207;17-jul-13;02:57:00;32.95;4.9941;5.5199;0.4323;3.36;0.6705;3.81;NaN;0.275;NaN
18NE13022_127;116;43.422;-62.19;384208;17-jul-13;02:57:00;32.5198;7.2412;6.3975;0.7162;0.955;0.31;0;NaN;0;NaN
18NE13022_127;116;43.422;-62.19;384209;17-jul-13;02:57:00;30.8421;19.0452;4.6647;0.172;0;0.206;0;NaN;0;5.666
18NE13022_128;117;43.436;-61.994;384210;17-jul-13;04:47:00;33.3592;5.9562;4.7389;0.0314;7.345;0.857;9.295;33.3749;0.23;5.599
18NE13022_128;117;43.436;-61.994;384211;17-jul-13;04:47:00;33.1278;5.2806;5.179;0.0999;5.555;0.7985;6.135;NaN;0.25;NaN
18NE13022_128;117;43.436;-61.994;384212;17-jul-13;04:47:00;32.3372;8.1484;6.3561;0.7879;1.18;0.402;0;NaN;0;NaN
18NE13022_128;117;43.436;-61.994;384213;17-jul-13;04:47:00;30.9857;18.9718;4.6869;0.1829;0.265;0.2195;0;NaN;0;5.723
18NE13022_129;118;43.31;-61.596;384214;17-jul-13;07:28:00;33.1917;5.3126;5.242;0.0666;5.88;0.78;5.885;33.2108;0.225;6.1665
18NE13022_129;118;43.31;-61.596;384215;17-jul-13;07:28:00;32.6884;4.2024;5.8346;0.2439;2.985;0.652;3.75;NaN;0.23;NaN
18NE13022_129;118;43.31;-61.596;384216;17-jul-13;07:28:00;32.1107;7.459;6.1305;2.1202;1.08;0.4275;0.235;NaN;0;NaN
18NE13022_129;118;43.31;-61.596;384217;17-jul-13;07:28:00;31.3523;17.4598;4.974;0.2882;0;0.193;0.315;NaN;0;6.134
18NE13022_130;119;43.264;-61.722;384218;17-jul-13;08:55:00;33.4783;6.255;4.9269;0.0536;6.005;0.7635;7.66;33.4942;0.215;5.833
18NE13022_130;119;43.264;-61.722;384219;17-jul-13;08:55:00;32.6897;3.747;6.0952;1.1102;1.745;0.57;1.585;NaN;0.13;NaN
18NE13022_130;119;43.264;-61.722;384220;17-jul-13;08:55:00;31.9493;9.5933;6.1458;0.4988;0;0.28;0.345;NaN;0;NaN
18NE13022_130;119;43.264;-61.722;384221;17-jul-13;08:55:00;31.322;18.0432;4.8243;0.2549;0;0.195;0;NaN;0;5.909
18NE13022_135;120;43.208;-61.738;384222;17-jul-13;10:38:00;33.6534;6.8471;4.789;0.0499;6.725;0.782;8.51;33.6643;0.215;5.674
18NE13022_135;120;43.208;-61.738;384223;17-jul-13;10:38:00;32.823;4.2292;5.5916;0.2383;3.505;0.678;4.135;NaN;0.25;NaN
18NE13022_135;120;43.208;-61.738;384224;17-jul-13;10:38:00;32.1794;8.4943;6.221;0.6804;0.81;0.329;0;NaN;0;NaN
18NE13022_135;120;43.208;-61.738;384225;17-jul-13;10:38:00;31.3609;17.9812;4.8082;0.2106;0;0.205;0;NaN;0;5.831
18NE13022_136;121;42.968;-62.008;384226;17-jul-13;02:29:00;35.0703;7.6196;3.2158;0.0203;13.89;1.428;23.07;35.0855;0.05;3.832
18NE13022_136;121;42.968;-62.008;384227;17-jul-13;02:29:00;33.1732;7.596;5.4638;0.3602;3.175;0.556;3.705;NaN;0.215;NaN
18NE13022_136;121;42.968;-62.008;384228;17-jul-13;02:29:00;32.2725;13.9291;5.7374;0.5487;0.89;0.206;0;NaN;0.05;NaN
18NE13022_136;121;42.968;-62.008;384229;17-jul-13;02:29:00;31.6357;18.7321;4.7205;0.2549;0.31;0.191;0;NaN;0;5.665
18NE13022_138;123;43.083;-61.506;384230;17-jul-13;06:57:00;34.9384;5.8635;4.0026;0.0111;12.965;1.322;19.885;34.9506;0.055;4.78
18NE13022_138;123;43.083;-61.506;384231;17-jul-13;06:57:00;32.9061;4.6319;5.4255;0.2051;4.275;0.7345;3.8;NaN;0.22;NaN
18NE13022_138;123;43.083;-61.506;384232;17-jul-13;06:57:00;32.1856;8.329;6.2369;0.77;0.925;0.296;0;NaN;0;NaN
18NE13022_138;123;43.083;-61.506;384233;17-jul-13;06:57:00;31.466;17.0317;5.0001;0.388;0;0.2;0;NaN;0;6.446
18NE13022_139;124;43.216;-60.981;384234;18-jul-13;02:43:00;34.9695;5.7347;4.0938;0.0222;12.635;1.259;19.85;34.9824;0;4.951
18NE13022_139;124;43.216;-60.981;384235;18-jul-13;02:43:00;33.2053;5.3806;5.5432;0.0795;4.44;0.728;6.675;NaN;0.18;NaN
18NE13022_139;124;43.216;-60.981;384236;18-jul-13;02:43:00;32.5879;9.9922;5.9943;0.9311;1.19;0.2825;0;NaN;0.055;NaN
18NE13022_139;124;43.216;-60.981;384237;18-jul-13;02:43:00;31.5744;17.3825;5.002;0.2217;0.095;0.1765;0;NaN;0.035;5.96
18NE13022_140;125;43.315;-61.212;384238;18-jul-13;05:29:00;34.7267;9.7457;4.1966;0.0444;6.465;0.7995;10.815;34.6632;0.105;5.092
18NE13022_140;125;43.315;-61.212;384239;18-jul-13;05:29:00;33.1833;4.6117;5.3461;0.0703;5.615;0.785;7.21;NaN;0.26;NaN
18NE13022_140;125;43.315;-61.212;384240;18-jul-13;05:29:00;33.1723;9.5628;5.7541;1.3071;2.18;0.4245;0.88;NaN;0.1;NaN
18NE13022_140;125;43.315;-61.212;384241;18-jul-13;05:29:00;31.5456;18.2251;4.8245;0.388;0.22;0.2105;0;NaN;0.03;6.085
18NE13022_141;126;43.465;-61.364;384242;18-jul-13;07:22:00;32.8167;4.3543;5.5075;0.0942;5.415;0.739;4.3;32.8168;0.235;6.4995
18NE13022_141;126;43.465;-61.364;384243;18-jul-13;07:22:00;32.6621;4.2449;5.7307;0.3436;3.225;0.653;3.125;NaN;0.225;NaN
18NE13022_141;126;43.465;-61.364;384244;18-jul-13;07:22:00;32.1074;7.8669;6.1129;1.8793;1.54;0.4225;0.195;NaN;0.07;NaN
18NE13022_141;126;43.465;-61.364;384245;18-jul-13;07:22:00;31.3061;17.5373;4.9136;0.388;0.285;0.233;0;NaN;0.045;6.237
18NE13022_142;127;43.698;-60.998;384246;18-jul-13;10:00:00;32.1685;6.1826;5.5755;0.8953;2.56;0.5445;0.95;32.1705;0.1;6.5535
