CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PSAL;TEMP_XX;CHL_01;Q_CHL;PSAL_BS;Q_PSAL;OXY_02;Q_OXY;NO2_01;Q_NO2;NOx_01;Q_NOX;PO4_01;Q_PO4;Si_01;Q_Si;QCFF;N_P;N_Si
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(psu);(celsius);(mg/m**3);((none));(PSU);((none));(ml/l);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));((none));((none));((none))
18HU13004_285;SG_23;43.8593;-58.7315;389620;750;10-apr-13;19:30:00;34.9299;4.545;NaN;9;NaN;9;NaN;9;0.04;1;17.07;1;1.146;1;10.495;1;0;14.90;1.63
18HU13004_285;SG_23;43.8593;-58.7315;389619;1154;10-apr-13;19:19:00;34.9534;4.3374;NaN;9;34.956;1;5.9685;1;0.03;1;15.515;1;1.1225;1;10.065;1;0;13.82;1.54
18HU13004_297;GULD_04;43.7955;-58.9083;389645;3;11-apr-13;00:43:00;32.3642;2.634;1.3795;1;32.364;1;7.1275;1;0.16;1;3.125;1;0.595;1;3.66;1;0;5.25;0.85
18HU13004_297;GULD_04;43.7955;-58.9083;389644;11;11-apr-13;00:42:00;32.3697;2.6429;1.4178;1;NaN;9;NaN;9;0.16;1;3.015;1;0.589;1;3.49;1;0;5.12;0.86
18HU13004_297;GULD_04;43.7955;-58.9083;389643;21;11-apr-13;00:42:00;32.4349;2.9199;2.0309;1;NaN;9;NaN;9;0.165;1;2.895;1;0.5885;1;3.645;1;0;4.92;0.79
18HU13004_297;GULD_04;43.7955;-58.9083;389642;30;11-apr-13;00:41:00;33.2208;5.5209;11.5125;1;NaN;9;NaN;9;0.07;1;0.47;1;0.3265;1;1.32;1;0;1.44;0.36
18HU13004_297;GULD_04;43.7955;-58.9083;389641;40;11-apr-13;00:41:00;33.3361;5.7915;11.8511;1;NaN;9;NaN;9;0.07;1;0.7;1;0.332;1;0.995;1;0;2.11;0.70
18HU13004_297;GULD_04;43.7955;-58.9083;389640;50;11-apr-13;00:40:00;33.5004;6.2492;9.3116;1;NaN;9;NaN;9;0.115;1;1.525;1;0.3805;1;1.46;1;0;4.01;1.04
18HU13004_297;GULD_04;43.7955;-58.9083;389639;60;11-apr-13;00:40:00;34.1346;7.9225;0.3778;1;NaN;9;NaN;9;0.18;1;7.245;1;0.6765;1;5.02;1;0;10.71;1.44
18HU13004_297;GULD_04;43.7955;-58.9083;389638;80;11-apr-13;00:39:00;34.9399;10.9229;0.1698;1;NaN;9;NaN;9;0.35;1;7.84;1;0.5925;1;4.255;1;0;13.23;1.84
18HU13004_297;GULD_04;43.7955;-58.9083;389637;99;11-apr-13;00:39:00;35.2166;11.8416;0.0945;1;NaN;9;NaN;9;0.195;1;8.905;1;0.6155;1;4.56;1;0;14.47;1.95
18HU13004_297;GULD_04;43.7955;-58.9083;389636;252;11-apr-13;00:36:00;34.9796;8.3237;NaN;9;34.932;1;3.9295;1;0.085;1;20.56;1;1.3325;1;12.25;1;0;15.43;1.68
18HU13004_297;GULD_04;43.7955;-58.9083;389635;502;11-apr-13;00:32:00;34.8304;4.9393;NaN;9;NaN;9;NaN;9;0.035;1;17.97;1;1.226;1;12.17;1;0;14.66;1.48
18HU13004_297;GULD_04;43.7955;-58.9083;389634;750;11-apr-13;00:27:00;34.9281;4.6641;NaN;9;NaN;9;NaN;9;0.03;1;17.31;1;1.1545;1;10.89;1;0;14.99;1.59
18HU13004_297;GULD_04;43.7955;-58.9083;389633;1500;11-apr-13;00:15:00;34.9556;4.0711;NaN;9;NaN;9;NaN;9;0.035;1;17.34;1;1.1375;1;11.85;1;0;15.24;1.46
18HU13004_297;GULD_04;43.7955;-58.9083;389632;2128;11-apr-13;00:05:00;34.9374;3.3865;NaN;9;34.937;1;5.668;1;0.05;1;17.04;1;1.1915;1;14.62;1;0;14.30;1.17
18HU13004_299;GULD_03;44.0002;-59.0193;389655;9;11-apr-13;03:28:00;32.1801;2.1199;1.0727;1;32.222;1;6.1805;1;0.145;1;3.535;1;0.6365;1;4;1;0;5.55;0.88
18HU13004_299;GULD_03;44.0002;-59.0193;389654;20;11-apr-13;03:27:00;32.3497;2.2175;1.3409;1;NaN;9;NaN;9;0.19;1;3.885;1;0.666;1;4.235;1;0;5.83;0.92
18HU13004_299;GULD_03;44.0002;-59.0193;389653;31;11-apr-13;03:27:00;32.3672;2.0739;1.2813;1;NaN;9;NaN;9;0.2;1;4.09;1;0.667;1;4.47;1;0;6.13;0.91
18HU13004_299;GULD_03;44.0002;-59.0193;389652;40;11-apr-13;03:26:00;32.4975;2.2227;0.9536;1;NaN;9;NaN;9;0.255;1;4.685;1;0.664;1;4.935;1;0;7.06;0.95
18HU13004_299;GULD_03;44.0002;-59.0193;389651;50;11-apr-13;03:26:00;32.5818;2.371;0.6556;1;NaN;9;NaN;9;0.28;1;4.85;1;0.6705;1;5.26;1;0;7.23;0.92
18HU13004_299;GULD_03;44.0002;-59.0193;389650;59;11-apr-13;03:25:00;32.6759;2.5438;0.596;1;NaN;9;NaN;9;0.27;1;4.995;1;0.6985;1;5.265;1;0;7.15;0.95
18HU13004_299;GULD_03;44.0002;-59.0193;389649;79;11-apr-13;03:25:00;32.9032;3.1742;0.7003;1;NaN;9;NaN;9;0.195;1;5.81;1;0.718;1;5.56;1;0;8.09;1.04
18HU13004_299;GULD_03;44.0002;-59.0193;389648;100;11-apr-13;03:24:00;33.0917;3.9517;0.9387;1;NaN;9;NaN;9;0.24;1;5.4;1;0.698;1;5.17;1;0;7.74;1.04
18HU13004_299;GULD_03;44.0002;-59.0193;389647;250;11-apr-13;03:21:00;34.5863;6.1601;NaN;9;34.584;1;4.113;1;0.05;1;16.385;1;1.2125;1;11.55;1;0;13.51;1.42
18HU13004_299;GULD_03;44.0002;-59.0193;389646;417;11-apr-13;03:18:00;34.757;5.0475;NaN;9;34.757;1;4.2555;1;0.045;1;17.45;1;1.201;1;12.22;1;0;14.53;1.43
18HU13004_302;SG_28;43.7085;-58.999;389669;2;11-apr-13;08:14:00;32.8315;4.1703;7.7879;1;32.833;1;7.477;1;0.11;1;1.24;1;0.403;1;2.19;1;0;3.08;0.57
18HU13004_302;SG_28;43.7085;-58.999;389668;10;11-apr-13;08:13:00;32.8379;4.173;8.4651;1;NaN;9;NaN;9;0.115;1;1.46;1;0.426;1;2.155;1;0;3.43;0.68
18HU13004_302;SG_28;43.7085;-58.999;389667;20;11-apr-13;08:13:00;32.8536;4.2153;8.4651;1;NaN;9;NaN;9;0.115;1;1.495;1;0.4115;1;2.24;1;0;3.63;0.67
18HU13004_302;SG_28;43.7085;-58.999;389666;30;11-apr-13;08:12:00;32.8677;4.2511;8.6344;1;NaN;9;NaN;9;0.125;1;1.68;1;0.4485;1;2.225;1;0;3.75;0.76
18HU13004_302;SG_28;43.7085;-58.999;389665;39;11-apr-13;08:11:00;33.1587;4.9719;2.6441;1;NaN;9;NaN;9;0.195;1;3.68;1;0.534;1;3.49;1;0;6.89;1.05
18HU13004_302;SG_28;43.7085;-58.999;389664;50;11-apr-13;08:10:00;33.3687;5.5582;1.3856;1;NaN;9;NaN;9;0.215;1;4.855;1;0.5895;1;4.04;1;0;8.24;1.20
18HU13004_302;SG_28;43.7085;-58.999;389663;60;11-apr-13;08:10:00;33.7943;6.8777;0.3677;1;NaN;9;NaN;9;0.185;1;6.645;1;0.651;1;4.715;1;0;10.21;1.41
18HU13004_302;SG_28;43.7085;-58.999;389662;80;11-apr-13;08:09:00;34.3518;8.2339;0.07;1;NaN;9;NaN;9;0.07;1;9.29;1;0.774;1;5.875;1;0;12.00;1.58
18HU13004_302;SG_28;43.7085;-58.999;389661;99;11-apr-13;08:08:00;34.7918;9.7884;0.0403;1;NaN;9;NaN;9;0.05;1;11.715;1;0.8595;1;6.585;1;0;13.63;1.78
18HU13004_302;SG_28;43.7085;-58.999;389660;249;11-apr-13;08:04:00;34.8568;7.5045;NaN;9;34.857;1;3.6585;1;0.03;1;19.89;1;1.3895;1;12.2;1;0;14.31;1.63
18HU13004_302;SG_28;43.7085;-58.999;389659;500;11-apr-13;07:59:00;34.8311;4.9134;NaN;9;NaN;9;NaN;9;0.02;1;17.695;1;1.267;1;12.085;1;0;13.97;1.46
18HU13004_302;SG_28;43.7085;-58.999;389658;751;11-apr-13;07:54:00;34.9361;4.5951;NaN;9;NaN;9;NaN;9;0.025;1;17.36;1;1.1965;1;11.095;1;0;14.51;1.56
18HU13004_302;SG_28;43.7085;-58.999;389657;837;11-apr-13;07:52:00;34.9415;4.5707;NaN;9;34.954;1;5.2875;1;0.04;1;17.17;1;1.196;1;11.045;1;0;14.36;1.55
18HU13004_306;HL_05;43.1825;-62.0998;389678;2;11-apr-13;20:35:00;32.6073;4.5778;2.6824;1;32.613;1;6.126;1;0.07;1;1.075;1;0.4685;1;3.595;1;0;2.29;0.30
18HU13004_306;HL_05;43.1825;-62.0998;389677;9;11-apr-13;20:34:00;32.6221;4.5138;2.8357;1;NaN;9;NaN;9;0.07;1;1.13;1;0.458;1;3.79;1;0;2.47;0.30
18HU13004_306;HL_05;43.1825;-62.0998;389676;19;11-apr-13;20:34:00;32.6356;4.4655;2.1076;1;NaN;9;NaN;9;0.07;1;1.315;1;0.459;1;3.605;1;0;2.86;0.36
18HU13004_306;HL_05;43.1825;-62.0998;389675;29;11-apr-13;20:33:00;32.6612;4.1341;0.7301;1;NaN;9;NaN;9;0.11;1;2.6;1;0.5315;1;3.79;1;0;4.89;0.69
18HU13004_306;HL_05;43.1825;-62.0998;389674;39;11-apr-13;20:33:00;32.939;4.7559;0.5186;1;NaN;9;NaN;9;0.14;1;3.225;1;0.5645;1;3.91;1;0;5.71;0.82
18HU13004_306;HL_05;43.1825;-62.0998;389673;49;11-apr-13;20:32:00;33.0071;4.8211;0.3238;1;NaN;9;NaN;9;0.14;1;3.455;1;0.555;1;3.915;1;0;6.23;0.88
18HU13004_306;HL_05;43.1825;-62.0998;389672;59;11-apr-13;20:32:00;33.1406;5.3078;0.253;1;NaN;9;NaN;9;0.205;1;4.52;1;0.61;1;4.165;1;0;7.41;1.09
18HU13004_306;HL_05;43.1825;-62.0998;389671;78;11-apr-13;20:31:00;33.2872;5.1794;0.172;1;NaN;9;NaN;9;0.255;1;5.91;1;0.665;1;4.855;1;0;8.89;1.22
18HU13004_306;HL_05;43.1825;-62.0998;389670;94;11-apr-13;20:29:00;33.5031;5.4138;0.11;1;33.505;1;5.878;1;0.22;1;7.265;1;0.772;1;5.905;1;0;9.41;1.23
18HU13004_308;HL_04;43.4822;-62.4495;389686;2;11-apr-13;23:06:00;32.4858;4.5468;1.7432;1;32.488;1;7.1765;1;0.09;1;1.95;1;0.506;1;4.005;1;0;3.85;0.49
18HU13004_308;HL_04;43.4822;-62.4495;389685;10;11-apr-13;23:06:00;32.4877;4.5373;2.1008;1;NaN;9;NaN;9;0.09;1;1.98;1;0.498;1;3.98;1;0;3.98;0.50
18HU13004_308;HL_04;43.4822;-62.4495;389684;20;11-apr-13;23:05:00;32.5727;4.6477;2.22;1;NaN;9;NaN;9;0.085;1;1.96;1;0.483;1;3.96;1;0;4.06;0.49
18HU13004_308;HL_04;43.4822;-62.4495;389683;30;11-apr-13;23:05:00;32.6409;4.5654;1.475;1;NaN;9;NaN;9;0.095;1;2.42;1;0.5175;1;3.91;1;0;4.68;0.62
18HU13004_308;HL_04;43.4822;-62.4495;389682;40;11-apr-13;23:05:00;32.6604;4.531;0.9983;1;NaN;9;NaN;9;0.105;1;2.82;1;0.503;1;3.95;1;0;5.61;0.71
18HU13004_308;HL_04;43.4822;-62.4495;389681;51;11-apr-13;23:04:00;32.6984;4.6136;0.596;1;NaN;9;NaN;9;0.13;1;3.28;1;0.5545;1;4.1;1;0;5.92;0.80
18HU13004_308;HL_04;43.4822;-62.4495;389680;58;11-apr-13;23:04:00;32.8737;5.2095;0.1923;1;NaN;9;NaN;9;0.185;1;4.565;1;0.5995;1;4.485;1;0;7.61;1.02
18HU13004_308;HL_04;43.4822;-62.4495;389679;78;11-apr-13;23:03:00;33.2662;6.0127;0.158;1;33.267;1;6.389;1;0.24;1;5.985;1;0.689;1;5.24;1;0;8.69;1.14
18HU13004_310;HL_03;43.8845;-62.878;389697;2;12-apr-13;02:34:00;31.6186;2.7829;9.4809;1;31.62;1;8.421;1;0.04;1;0.27;1;0.41;1;0.345;1;0;0.66;0.78
18HU13004_310;HL_03;43.8845;-62.878;389696;9;12-apr-13;02:34:00;31.6241;2.7686;10.1581;1;NaN;9;NaN;9;0.03;1;0.245;1;0.3985;1;0.315;1;0;0.61;0.78
18HU13004_310;HL_03;43.8845;-62.878;389695;19;12-apr-13;02:33:00;32.0639;3.258;2.8357;1;NaN;9;NaN;9;0.1;1;2.955;1;0.6025;1;3.89;1;0;4.90;0.76
18HU13004_310;HL_03;43.8845;-62.878;389694;29;12-apr-13;02:33:00;32.2654;3.602;0.9536;1;NaN;9;NaN;9;0.12;1;3.755;1;0.616;1;4.805;1;0;6.10;0.78
18HU13004_310;HL_03;43.8845;-62.878;389693;39;12-apr-13;02:32:00;32.4364;4.1008;0.5662;1;NaN;9;NaN;9;0.135;1;4.21;1;0.6385;1;4.965;1;0;6.59;0.85
18HU13004_310;HL_03;43.8845;-62.878;389692;49;12-apr-13;02:32:00;32.6908;4.7386;0.2395;1;NaN;9;NaN;9;0.15;1;5.555;1;0.676;1;5.73;1;0;8.22;0.97
18HU13004_310;HL_03;43.8845;-62.878;389691;60;12-apr-13;02:31:00;33.2497;6.327;0.1383;1;NaN;9;NaN;9;0.15;1;8.505;1;0.829;1;7.78;1;0;10.26;1.09
18HU13004_310;HL_03;43.8845;-62.878;389690;80;12-apr-13;02:31:00;34.0761;8.7837;0.0753;1;NaN;9;NaN;9;0.05;1;11.685;1;0.9245;1;8.995;1;0;12.64;1.30
18HU13004_310;HL_03;43.8845;-62.878;389689;100;12-apr-13;02:30:00;34.6348;10.2887;0.0578;1;NaN;9;NaN;9;0.04;1;14.545;1;1.09;1;11.47;1;0;13.34;1.27
18HU13004_310;HL_03;43.8845;-62.878;389688;200;12-apr-13;02:28:00;35.1299;10.5071;NaN;9;NaN;9;NaN;9;0.04;1;19.605;1;1.349;1;13.725;1;0;14.53;1.43
18HU13004_310;HL_03;43.8845;-62.878;389687;264;12-apr-13;02:26:00;35.0997;9.3457;NaN;9;35.101;1;3.375;1;0.06;1;21.075;1;1.425;1;14.655;1;0;14.79;1.44
18HU13004_313;HL_02;44.2658;-63.3163;389707;2;12-apr-13;06:38:00;31.4923;2.6684;8.6344;1;31.493;1;8.386;1;0.03;1;0;1;0.412;1;0.635;1;0;0.00;0.00
18HU13004_313;HL_02;44.2658;-63.3163;389706;10;12-apr-13;06:38:00;31.6809;2.7792;3.2189;1;NaN;9;NaN;9;0.08;1;2.78;1;0.6095;1;4.42;1;0;4.56;0.63
18HU13004_313;HL_02;44.2658;-63.3163;389705;20;12-apr-13;06:37:00;31.8567;2.5403;0.8642;1;NaN;9;NaN;9;0.1;1;4.145;1;0.711;1;5.625;1;0;5.83;0.74
18HU13004_313;HL_02;44.2658;-63.3163;389704;30;12-apr-13;06:36:00;31.9073;2.6443;0.8195;1;NaN;9;NaN;9;0.09;1;3.565;1;0.653;1;4.93;1;0;5.46;0.72
18HU13004_313;HL_02;44.2658;-63.3163;389703;39;12-apr-13;06:35:00;31.9517;2.7217;0.6705;1;NaN;9;NaN;9;0.095;1;3.215;1;0.65;1;4.72;1;0;4.95;0.68
18HU13004_313;HL_02;44.2658;-63.3163;389702;50;12-apr-13;06:35:00;32.0741;2.8925;1.177;1;NaN;9;NaN;9;0.095;1;2.47;1;0.6155;1;4.045;1;0;4.01;0.61
18HU13004_313;HL_02;44.2658;-63.3163;389701;60;12-apr-13;06:34:00;32.189;3.2027;1.2068;1;NaN;9;NaN;9;0.11;1;3.15;1;0.6445;1;4.335;1;0;4.89;0.73
18HU13004_313;HL_02;44.2658;-63.3163;389700;79;12-apr-13;06:33:00;32.4598;3.6682;0.6258;1;NaN;9;NaN;9;0.15;1;4.405;1;0.697;1;4.535;1;0;6.32;0.97
18HU13004_313;HL_02;44.2658;-63.3163;389699;100;12-apr-13;06:32:00;32.5892;4.1078;0.4551;1;NaN;9;NaN;9;0.155;1;4.64;1;0.6485;1;4.68;1;0;7.15;0.99
18HU13004_313;HL_02;44.2658;-63.3163;389698;147;12-apr-13;06:30:00;33.5167;7.0299;NaN;9;33.49;1;5.461;1;0.145;1;8.68;1;0.825;1;7.54;1;0;10.52;1.15
18HU13004_318;HL_01;44.3993;-63.4502;389715;2;12-apr-13;13:35:00;31.3483;2.419;10.4967;1;31.352;1;8.196;1;0.04;1;0;1;0.454;1;1.395;1;0;0.00;0.00
18HU13004_318;HL_01;44.3993;-63.4502;389714;10;12-apr-13;13:34:00;31.361;2.3308;11.8511;1;NaN;9;NaN;9;0.04;1;0;1;0.4715;1;1.345;1;0;0.00;0.00
18HU13004_318;HL_01;44.3993;-63.4502;389713;20;12-apr-13;13:33:00;31.7098;2.4601;5.9012;1;NaN;9;NaN;9;0.075;1;1.43;1;0.5605;1;2.22;1;0;2.55;0.64
18HU13004_318;HL_01;44.3993;-63.4502;389712;29;12-apr-13;13:32:00;31.8824;2.6953;3.0656;1;NaN;9;NaN;9;0.08;1;1.565;1;0.5695;1;2.485;1;0;2.75;0.63
18HU13004_318;HL_01;44.3993;-63.4502;389711;40;12-apr-13;13:32:00;31.9567;2.8064;2.1076;1;NaN;9;NaN;9;0.08;1;2.03;1;0.588;1;3.225;1;0;3.45;0.63
18HU13004_318;HL_01;44.3993;-63.4502;389710;50;12-apr-13;13:31:00;32.0416;2.8393;0.8642;1;NaN;9;NaN;9;0.11;1;3.5;1;0.6865;1;4.965;1;0;5.10;0.70
18HU13004_318;HL_01;44.3993;-63.4502;389709;60;12-apr-13;13:30:00;32.0493;2.845;0.6854;1;NaN;9;NaN;9;0.12;1;4.03;1;0.7215;1;5.48;1;0;5.59;0.74
18HU13004_318;HL_01;44.3993;-63.4502;389708;81;12-apr-13;13:29:00;32.1208;3.0492;11.0046;1;32.104;1;6.883;1;0.035;1;0;1;0.449;1;1.405;1;0;0.00;0.00
18HU13004_321;RL_01;43.2515;-65.0453;389725;2;14-apr-13;04:39:00;31.5053;2.9461;1.8922;1;31.505;1;7.877;1;0.1;1;3.47;1;0.664;1;6.235;1;0;5.23;0.56
18HU13004_321;RL_01;43.2515;-65.0453;389724;10;14-apr-13;04:38:00;31.5076;2.951;2.0561;1;NaN;9;NaN;9;0.1;1;3.495;1;0.662;1;6.19;1;0;5.28;0.56
18HU13004_321;RL_01;43.2515;-65.0453;389723;19;14-apr-13;04:37:00;31.5121;2.9608;2.0412;1;NaN;9;NaN;9;0.1;1;3.45;1;0.6685;1;6.185;1;0;5.16;0.56
18HU13004_321;RL_01;43.2515;-65.0453;389722;30;14-apr-13;04:36:00;31.5158;2.9679;2.1306;1;NaN;9;NaN;9;0.1;1;3.525;1;0.6615;1;6.18;1;0;5.33;0.57
18HU13004_321;RL_01;43.2515;-65.0453;389721;40;14-apr-13;04:36:00;31.5538;2.9859;1.5048;1;NaN;9;NaN;9;0.105;1;3.74;1;0.671;1;6.315;1;0;5.57;0.59
18HU13004_321;RL_01;43.2515;-65.0453;389720;50;14-apr-13;04:35:00;31.8553;3.2234;0.4048;1;NaN;9;NaN;9;0.13;1;4.71;1;0.7085;1;6.305;1;0;6.65;0.75
18HU13004_321;RL_01;43.2515;-65.0453;389719;61;14-apr-13;04:34:00;32.0456;3.5994;0.2597;1;NaN;9;NaN;9;0.14;1;5.375;1;0.7385;1;6.525;1;0;7.28;0.82
18HU13004_321;RL_01;43.2515;-65.0453;389718;81;14-apr-13;04:33:00;32.5842;4.8462;0.1754;1;NaN;9;NaN;9;0.16;1;6.09;1;0.74;1;6.55;1;0;8.23;0.93
18HU13004_321;RL_01;43.2515;-65.0453;389717;101;14-apr-13;04:32:00;33.083;6.1864;0.0893;1;NaN;9;NaN;9;0.05;1;7.625;1;0.793;1;7.165;1;0;9.62;1.06
18HU13004_321;RL_01;43.2515;-65.0453;389716;160;14-apr-13;04:31:00;33.6099;7.4702;1.9816;1;33.608;1;5.61;1;0.18;1;9.34;1;0.8575;1;8.46;1;0;10.89;1.10
18HU13004_323;BBL_01;43.25;-65.4765;389732;3;14-apr-13;07:05:00;31.3879;3.0339;4.9432;1;31.387;1;7.96;1;0.105;1;2.69;1;0.577;1;4.64;1;0;4.66;0.58
18HU13004_323;BBL_01;43.25;-65.4765;389731;10;14-apr-13;07:04:00;31.3972;3.0794;4.8666;1;NaN;9;NaN;9;0.1;1;2.65;1;0.5605;1;4.55;1;0;4.73;0.58
18HU13004_323;BBL_01;43.25;-65.4765;389730;19;14-apr-13;07:03:00;31.4142;3.0971;4.7516;1;NaN;9;NaN;9;0.1;1;2.78;1;0.576;1;4.64;1;0;4.83;0.60
18HU13004_323;BBL_01;43.25;-65.4765;389729;31;14-apr-13;07:02:00;31.455;3.1387;4.7516;1;NaN;9;NaN;9;0.09;1;2.885;1;0.6095;1;4.52;1;0;4.73;0.64
18HU13004_323;BBL_01;43.25;-65.4765;389728;40;14-apr-13;07:01:00;31.7637;3.4852;2.4584;1;NaN;9;NaN;9;0.12;1;4.595;1;0.6995;1;5.82;1;0;6.57;0.79
18HU13004_323;BBL_01;43.25;-65.4765;389727;50;14-apr-13;07:01:00;31.8651;3.6099;1.475;1;NaN;9;NaN;9;0.12;1;5.075;1;0.7245;1;6.095;1;0;7.00;0.83
18HU13004_323;BBL_01;43.25;-65.4765;389726;56;14-apr-13;07:00:00;31.8889;3.6311;1.3409;1;31.887;1;7.2545;1;0.13;1;5.56;1;0.751;1;6.65;1;0;7.40;0.84
18HU13004_327;BBL_02;42.9965;-65.4708;389741;3;14-apr-13;09:26:00;31.5312;3.3074;4.2535;1;31.528;1;7.842;1;0.1;1;3.13;1;0.58;1;4.52;1;0;5.40;0.69
18HU13004_327;BBL_02;42.9965;-65.4708;389740;11;14-apr-13;09:25:00;31.6397;3.4529;1.9965;1;NaN;9;NaN;9;0.115;1;4.275;1;0.663;1;6.275;1;0;6.45;0.68
18HU13004_327;BBL_02;42.9965;-65.4708;389739;21;14-apr-13;09:23:00;31.6858;3.4569;1.5793;1;NaN;9;NaN;9;0.115;1;4.585;1;0.676;1;6.26;1;0;6.78;0.73
18HU13004_327;BBL_02;42.9965;-65.4708;389738;30;14-apr-13;09:22:00;31.9766;3.6661;0.3339;1;NaN;9;NaN;9;0.145;1;6.26;1;0.75;1;7.14;1;0;8.35;0.88
18HU13004_327;BBL_02;42.9965;-65.4708;389737;40;14-apr-13;09:21:00;32.0659;3.7638;0.2091;1;NaN;9;NaN;9;0.155;1;6.49;1;0.7535;1;6.985;1;0;8.61;0.93
18HU13004_327;BBL_02;42.9965;-65.4708;389736;50;14-apr-13;09:20:00;32.2568;4.1043;0.2258;1;NaN;9;NaN;9;0.145;1;6.245;1;0.7655;1;6.665;1;0;8.16;0.94
18HU13004_327;BBL_02;42.9965;-65.4708;389735;60;14-apr-13;09:19:00;32.3042;4.2122;0.2083;1;NaN;9;NaN;9;0.16;1;6.885;1;0.7655;1;7.225;1;0;8.99;0.95
18HU13004_327;BBL_02;42.9965;-65.4708;389734;80;14-apr-13;09:17:00;32.5943;4.8872;0.1523;1;NaN;9;NaN;9;0.125;1;6.95;1;0.763;1;6.955;1;0;9.11;1.00
18HU13004_327;BBL_02;42.9965;-65.4708;389733;106;14-apr-13;09:14:00;32.8734;5.6413;0.1348;1;32.875;1;6.2015;1;0.095;1;8.18;1;0.797;1;7.845;1;0;10.26;1.04
18HU13004_330;BC/CJ;42.9087;-66.0103;389751;5;14-apr-13;12:40:00;32.2966;4.6017;0.7897;1;32.295;1;7.1595;1;0.135;1;5.64;1;0.7075;1;6.145;1;0;7.97;0.92
18HU13004_330;BC/CJ;42.9087;-66.0103;389750;11;14-apr-13;12:39:00;32.3859;4.7644;0.6854;1;NaN;9;NaN;9;0.145;1;6.14;1;0.708;1;6.425;1;0;8.67;0.96
18HU13004_330;BC/CJ;42.9087;-66.0103;389749;21;14-apr-13;12:38:00;32.4438;4.8733;0.4823;1;NaN;9;NaN;9;0.16;1;6.675;1;0.728;1;6.805;1;0;9.17;0.98
18HU13004_330;BC/CJ;42.9087;-66.0103;389748;30;14-apr-13;12:37:00;32.46;4.9039;0.452;1;NaN;9;NaN;9;0.16;1;6.705;1;0.7365;1;6.835;1;0;9.10;0.98
18HU13004_330;BC/CJ;42.9087;-66.0103;389747;40;14-apr-13;12:36:00;32.5333;5.0415;0.3879;1;NaN;9;NaN;9;0.16;1;6.78;1;0.753;1;6.85;1;0;9.00;0.99
18HU13004_330;BC/CJ;42.9087;-66.0103;389746;52;14-apr-13;12:35:00;32.621;5.1963;0.3306;1;NaN;9;NaN;9;0.18;1;6.965;1;0.758;1;7.15;1;0;9.19;0.97
18HU13004_330;BC/CJ;42.9087;-66.0103;389745;60;14-apr-13;12:34:00;32.6723;5.2942;0.2968;1;NaN;9;NaN;9;0.17;1;7.33;1;0.74;1;7.01;1;0;9.91;1.05
18HU13004_330;BC/CJ;42.9087;-66.0103;389744;81;14-apr-13;12:32:00;32.7078;5.3626;0.2732;1;NaN;9;NaN;9;0.165;1;7.12;1;0.7775;1;6.85;1;0;9.16;1.04
18HU13004_330;BC/CJ;42.9087;-66.0103;389743;100;14-apr-13;12:31:00;32.7141;5.3755;0.28;1;NaN;9;NaN;9;0.165;1;6.81;1;0.7485;1;6.53;1;0;9.10;1.04
18HU13004_330;BC/CJ;42.9087;-66.0103;389742;150;14-apr-13;12:28:00;32.723;5.3955;NaN;9;32.721;1;NaN;9;0.175;1;7.545;1;0.7825;1;7.04;1;0;9.64;1.07
18HU13004_334;BBL_03;42.7603;-65.489;389760;3;14-apr-13;15:45:00;31.6906;3.3757;1.6687;1;31.691;1;7.754;1;0.1;1;3.155;1;0.6015;1;5.385;1;0;5.25;0.59
18HU13004_334;BBL_03;42.7603;-65.489;389759;10;14-apr-13;15:44:00;31.7597;3.4137;1.773;1;NaN;9;NaN;9;0.095;1;3.18;1;0.579;1;5.495;1;0;5.49;0.58
18HU13004_334;BBL_03;42.7603;-65.489;389758;20;14-apr-13;15:43:00;31.8149;3.3889;2.0114;1;NaN;9;NaN;9;0.095;1;2.73;1;0.532;1;4.94;1;0;5.13;0.55
18HU13004_334;BBL_03;42.7603;-65.489;389757;30;14-apr-13;15:42:00;31.849;3.4771;1.9816;1;NaN;9;NaN;9;0.095;1;2.95;1;0.567;1;5.405;1;0;5.20;0.55
18HU13004_334;BBL_03;42.7603;-65.489;389756;40;14-apr-13;15:41:00;31.9094;3.4614;1.0579;1;NaN;9;NaN;9;0.105;1;3.53;1;0.5985;1;5.48;1;0;5.90;0.64
18HU13004_334;BBL_03;42.7603;-65.489;389755;50;14-apr-13;15:40:00;32.3265;4.2039;0.1821;1;NaN;9;NaN;9;0.145;1;5.42;1;0.6735;1;6.215;1;0;8.05;0.87
18HU13004_334;BBL_03;42.7603;-65.489;389754;62;14-apr-13;15:39:00;32.5717;4.771;0.1923;1;NaN;9;NaN;9;0.165;1;5.42;1;0.647;1;5.935;1;0;8.38;0.91
18HU13004_334;BBL_03;42.7603;-65.489;389753;81;14-apr-13;15:38:00;33.0149;6.0632;0.0893;1;NaN;9;NaN;9;0.06;1;8.405;1;0.824;1;8.125;1;0;10.20;1.03
