CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
18HU13037_337;LL_06;44.4713;-58.5018;399012;10;27-sep-13;14:09:00;29.8097;16.6343;5.3115;0.2904;NaN;NaN;NaN;0.05;1;0;1;0.1655;1;0.5;1;0;0.00;0.00
18HU13037_337;LL_06;44.4713;-58.5018;399011;21;27-sep-13;14:08:00;31.0106;8.7884;6.593;1.0563;NaN;NaN;NaN;0.075;1;0.31;1;0.485;1;0.825;1;0;0.64;0.38
18HU13037_337;LL_06;44.4713;-58.5018;399010;30;27-sep-13;14:08:00;31.7669;4.5855;6.8479;0.9506;NaN;NaN;NaN;0.21;1;2.06;1;0.705;1;2.06;1;0;2.92;1.00
18HU13037_337;LL_06;44.4713;-58.5018;399009;39;27-sep-13;14:07:00;32.3409;2.8791;6.2003;0.1401;NaN;NaN;NaN;0.205;1;6.76;1;0.9465;1;6.59;1;0;7.14;1.03
18HU13037_337;LL_06;44.4713;-58.5018;399008;50;27-sep-13;14:06:00;32.352;2.893;6.1312;0.1025;NaN;NaN;NaN;0.2;1;7.385;1;0.9995;1;7.295;1;0;7.39;1.01
18HU13037_337;LL_06;44.4713;-58.5018;399007;57;27-sep-13;14:06:00;32.3576;2.8958;6.1549;0.1127;NaN;6.402;285.9133;0.2;1;7.375;1;0.9875;1;7.365;1;0;7.47;1.00
18HU13037_340;LL_05;44.8097;-58.848;399023;2;27-sep-13;17:18:00;29.7621;16.3666;5.4577;0.6036;NaN;5.6425;251.9941;0;1;0.26;1;0.179;1;0.59;1;0;1.45;0.44
18HU13037_340;LL_05;44.8097;-58.848;399022;9;27-sep-13;17:17:00;29.7549;16.3353;5.436;0.6338;NaN;NaN;NaN;0;1;0.495;1;0.172;1;0.635;1;0;2.88;0.78
18HU13037_340;LL_05;44.8097;-58.848;399021;20;27-sep-13;17:17:00;30.455;11.9362;5.5017;0.7847;NaN;NaN;NaN;0;1;0.48;1;0.24;1;0.685;1;0;2.00;0.70
18HU13037_340;LL_05;44.8097;-58.848;399020;29;27-sep-13;17:16:00;31.6105;4.3704;6.8854;0.3279;NaN;NaN;NaN;0.18;1;2.14;1;0.674;1;1.555;1;0;3.18;1.38
18HU13037_340;LL_05;44.8097;-58.848;399019;40;27-sep-13;17:16:00;31.7829;3.3271;6.7204;0.2517;NaN;NaN;NaN;0.21;1;4.695;1;0.816;1;3.15;1;0;5.75;1.49
18HU13037_340;LL_05;44.8097;-58.848;399018;49;27-sep-13;17:15:00;32.0617;2.3785;6.5157;0.1064;NaN;NaN;NaN;0.16;1;7.41;1;0.953;1;5.745;1;0;7.78;1.29
18HU13037_340;LL_05;44.8097;-58.848;399017;61;27-sep-13;17:14:00;32.4598;2.0076;6.1499;0.0425;NaN;NaN;NaN;0;1;9.515;1;1.0525;1;8.5;1;0;9.04;1.12
18HU13037_340;LL_05;44.8097;-58.848;399016;83;27-sep-13;17:14:00;32.5678;2.0982;6.0998;0.023;NaN;NaN;NaN;0;1;10.01;1;1.072;1;9.53;1;0;9.34;1.05
18HU13037_340;LL_05;44.8097;-58.848;399015;101;27-sep-13;17:13:00;32.6147;2.1349;6.0999;0.0213;NaN;NaN;NaN;0;1;9.97;1;1.07;1;9.675;1;0;9.32;1.03
18HU13037_340;LL_05;44.8097;-58.848;399014;250;27-sep-13;17:10:00;32.9079;2.6526;5.7872;NaN;NaN;6.091;272.0241;0.05;1;10.455;1;1.105;1;11.15;1;0;9.46;0.94
18HU13037_354;LL_04;45.1495;-59.168;399032;2;27-sep-13;20:18:00;29.6278;15.9674;5.4159;0.3484;NaN;5.685;253.8921;0;1;0.27;1;0.337;1;0;1;0;0.80;NaN
18HU13037_354;LL_04;45.1495;-59.168;399031;10;27-sep-13;20:17:00;29.6144;15.9575;5.3931;0.1674;NaN;NaN;NaN;0;1;0;1;0.2845;1;0;1;0;0.00;NaN
18HU13037_354;LL_04;45.1495;-59.168;399030;20;27-sep-13;20:17:00;30.3328;13.7217;5.5175;0.2015;NaN;NaN;NaN;0.095;1;0.48;1;0.3785;1;1.27;1;0;1.27;0.38
18HU13037_354;LL_04;45.1495;-59.168;399029;30;27-sep-13;20:17:00;31.4542;4.2589;6.4869;0.1648;NaN;NaN;NaN;0.255;1;4.295;1;0.8335;1;4.125;1;0;5.15;1.04
18HU13037_354;LL_04;45.1495;-59.168;399028;40;27-sep-13;20:16:00;31.9455;2.2837;6.6105;0.1595;NaN;NaN;NaN;0.18;1;5.8;1;0.9135;1;4.685;1;0;6.35;1.24
18HU13037_354;LL_04;45.1495;-59.168;399027;50;27-sep-13;20:15:00;32.1412;1.9708;6.292;0.0744;NaN;NaN;NaN;0.13;1;8.49;1;1.036;1;7.495;1;0;8.19;1.13
18HU13037_354;LL_04;45.1495;-59.168;399026;61;27-sep-13;20:15:00;32.2549;1.9119;6.0687;0.0372;NaN;NaN;NaN;0;1;9.72;1;1.0865;1;9.565;1;0;8.95;1.02
18HU13037_354;LL_04;45.1495;-59.168;399024;77;27-sep-13;20:13:00;32.2976;1.9717;5.9927;0.039;NaN;NaN;NaN;0.05;1;10.12;7;1.1095;7;10.235;1;512;9.12;0.99
18HU13037_354;LL_04;45.1495;-59.168;399025;77;27-sep-13;20:14:00;32.295;1.9741;6.0129;0.0319;NaN;NaN;NaN;0.05;1;9.83;7;1.109;7;10.335;1;512;8.86;0.95
18HU13037_370;LL_03;45.4898;-59.5108;399042;2;27-sep-13;23:19:00;30.1938;15.7893;5.4583;0.5227;30.185;5.8135;259.6309;0;1;0;1;0.3485;1;0.545;1;0;0.00;0.00
18HU13037_370;LL_03;45.4898;-59.5108;399041;10;27-sep-13;23:19:00;30.1678;15.8361;5.4696;0.5056;NaN;NaN;NaN;0;1;0;1;0.36;1;0.5;1;0;0.00;0.00
18HU13037_370;LL_03;45.4898;-59.5108;399040;20;27-sep-13;23:18:00;31.1739;8.0974;6.6741;1.4486;NaN;NaN;NaN;0;1;0;1;0.4605;1;1.09;1;0;0.00;0.00
18HU13037_370;LL_03;45.4898;-59.5108;399039;29;27-sep-13;23:17:00;31.6837;3.5698;6.7717;0.2357;NaN;NaN;NaN;0;1;2.555;1;0.617;1;2.01;1;0;4.14;1.27
18HU13037_370;LL_03;45.4898;-59.5108;399038;40;27-sep-13;23:16:00;31.9634;2.1155;6.6548;0.0957;NaN;NaN;NaN;0;1;4.72;1;0.8245;1;4.415;1;0;5.72;1.07
18HU13037_370;LL_03;45.4898;-59.5108;399037;49;27-sep-13;23:16:00;32.1178;1.9867;6.3783;0.0709;NaN;NaN;NaN;0;1;3.8;1;0.727;1;4.08;1;0;5.23;0.93
18HU13037_370;LL_03;45.4898;-59.5108;399036;60;27-sep-13;23:15:00;32.3496;1.9669;6.1574;0.0461;NaN;NaN;NaN;0;1;8.725;1;1.066;1;8.91;1;0;8.18;0.98
18HU13037_370;LL_03;45.4898;-59.5108;399035;80;27-sep-13;23:14:00;32.4638;2.0406;5.9859;0.0301;NaN;NaN;NaN;0;1;9.84;1;1.1115;1;10.395;1;0;8.85;0.95
18HU13037_370;LL_03;45.4898;-59.5108;399034;100;27-sep-13;23:13:00;32.7219;2.1547;5.7547;0.0284;NaN;NaN;NaN;0;1;8.76;1;1.0545;1;10.325;1;0;8.31;0.85
18HU13037_370;LL_03;45.4898;-59.5108;399033;144;27-sep-13;23:11:00;33.2851;2.9991;5.0175;NaN;33.267;5.283;235.9388;0;1;11.84;1;1.248;1;15.8;1;0;9.49;0.75
18HU13037_389;LL_02;45.6487;-59.7013;399052;4;28-sep-13;01:10:00;29.8337;14.2259;5.6742;0.679;29.846;6.012;268.4959;0;1;0;1;0.2305;1;1.05;1;0;0.00;0.00
18HU13037_389;LL_02;45.6487;-59.7013;399051;12;28-sep-13;01:09:00;29.8006;14.2013;5.588;0.6488;NaN;NaN;NaN;0;1;0.42;1;0.3415;1;1.595;1;0;1.23;0.26
18HU13037_389;LL_02;45.6487;-59.7013;399050;21;28-sep-13;01:08:00;31.4695;4.472;6.5383;0.2659;NaN;NaN;NaN;0;1;3.445;1;0.8135;1;4.105;1;0;4.23;0.84
18HU13037_389;LL_02;45.6487;-59.7013;399049;31;28-sep-13;01:07:00;31.9106;2.7794;6.4906;0.0939;NaN;NaN;NaN;0;1;5.53;1;0.9295;1;5.89;1;0;5.95;0.94
18HU13037_389;LL_02;45.6487;-59.7013;399048;40;28-sep-13;01:07:00;32.1031;2.1963;6.614;0.0709;NaN;NaN;NaN;0;1;5.44;1;0.8475;1;5.205;1;0;6.42;1.05
18HU13037_389;LL_02;45.6487;-59.7013;399047;50;28-sep-13;01:06:00;32.2191;1.9612;6.7185;0.0762;NaN;NaN;NaN;0;1;5.72;1;0.8885;1;4.64;1;0;6.44;1.23
18HU13037_389;LL_02;45.6487;-59.7013;399046;61;28-sep-13;01:05:00;32.4111;1.8088;6.5224;0.0337;NaN;NaN;NaN;0;1;7.015;1;0.914;1;6.465;1;0;7.68;1.09
18HU13037_389;LL_02;45.6487;-59.7013;399045;80;28-sep-13;01:04:00;32.675;1.8269;6.2714;0.0301;NaN;NaN;NaN;0;1;7.745;1;0.9255;1;7.49;1;0;8.37;1.03
18HU13037_389;LL_02;45.6487;-59.7013;399044;101;28-sep-13;01:03:00;32.7715;1.9721;6.1022;0.0301;NaN;NaN;NaN;0;1;9.07;1;0.988;1;9.155;1;0;9.18;0.99
18HU13037_389;LL_02;45.6487;-59.7013;399043;159;28-sep-13;01:02:00;33.2134;2.8187;5.3297;NaN;33.195;5.605;250.3193;0;1;12.825;1;1.214;1;14.4;1;0;10.56;0.89
18HU13037_408;LL_01;45.8195;-59.8517;399061;3;28-sep-13;02:51:00;29.0688;14.3488;5.5897;1.1015;29.075;NaN;NaN;0;1;0;1;0.243;1;0.325;1;0;0.00;0.00
18HU13037_408;LL_01;45.8195;-59.8517;399060;10;28-sep-13;02:50:00;29.0848;14.3188;5.5787;1.0563;NaN;NaN;NaN;0;1;0;1;0.2175;1;0.855;1;0;0.00;0.00
18HU13037_408;LL_01;45.8195;-59.8517;399059;21;28-sep-13;02:49:00;29.1535;14.1664;5.5224;0.9808;NaN;NaN;NaN;0;1;0.265;1;0.2785;1;1.34;1;0;0.95;0.20
18HU13037_408;LL_01;45.8195;-59.8517;399058;31;28-sep-13;02:48:00;30.1051;11.7538;5.7218;0.2289;NaN;NaN;NaN;0;1;1.325;1;0.4575;1;2.545;1;0;2.90;0.52
18HU13037_408;LL_01;45.8195;-59.8517;399057;41;28-sep-13;02:48:00;31.2678;5.6814;6.17;0.1028;NaN;NaN;NaN;0;1;4.055;1;0.7915;1;4.86;1;0;5.12;0.83
18HU13037_408;LL_01;45.8195;-59.8517;399056;51;28-sep-13;02:47:00;31.7073;3.8976;6.3077;0.0603;NaN;NaN;NaN;0;1;5.55;1;0.888;1;6.215;1;0;6.25;0.89
18HU13037_408;LL_01;45.8195;-59.8517;399055;60;28-sep-13;02:46:00;31.9762;2.9845;6.3391;0.0585;NaN;NaN;NaN;0;1;5.04;1;0.809;1;5.6;1;0;6.23;0.90
18HU13037_408;LL_01;45.8195;-59.8517;399054;81;28-sep-13;02:45:00;32.2631;2.2823;6.4414;0.0479;NaN;NaN;NaN;0;1;7.21;1;0.955;1;7.36;1;0;7.55;0.98
18HU13037_408;LL_01;45.8195;-59.8517;399053;89;28-sep-13;02:44:00;32.3628;2.1392;6.4277;0.0479;32.326;6.7065;299.5123;0;1;7.365;1;0.9415;1;7.545;1;0;7.82;0.98
18HU13037_004;STAB_01;45.9978;-59.5297;399068;3;28-sep-13;05:09:00;29.4689;14.5902;5.5937;0.6338;29.46;5.926;264.6552;0;1;0;1;0.192;1;1.21;1;0;0.00;0.00
18HU13037_004;STAB_01;45.9978;-59.5297;399067;11;28-sep-13;05:08:00;29.4686;14.5831;5.6174;0.6338;NaN;NaN;NaN;0;1;0;1;0.234;1;0.305;1;0;0.00;0.00
18HU13037_004;STAB_01;45.9978;-59.5297;399066;20;28-sep-13;05:07:00;30.1045;14.1183;5.529;0.513;NaN;NaN;NaN;0;1;0;1;0.253;1;1.24;1;0;0.00;0.00
18HU13037_004;STAB_01;45.9978;-59.5297;399065;31;28-sep-13;05:06:00;30.7186;10.2704;5.7078;0.2074;NaN;NaN;NaN;0;1;1.67;1;0.515;1;3;1;0;3.24;0.56
18HU13037_004;STAB_01;45.9978;-59.5297;399064;41;28-sep-13;05:05:00;31.2362;5.1794;6.244;0.1258;NaN;NaN;NaN;0;1;3.55;1;0.856;1;5.05;1;0;4.15;0.70
18HU13037_004;STAB_01;45.9978;-59.5297;399063;49;28-sep-13;05:04:00;31.6111;3.5737;6.4284;0.078;NaN;NaN;NaN;0;1;5.045;1;0.8985;1;5.82;1;0;5.61;0.87
18HU13037_004;STAB_01;45.9978;-59.5297;399062;51;28-sep-13;05:03:00;31.6961;3.3701;6.462;0.0815;31.576;6.6965;299.0657;0;1;4.945;1;0.9005;1;5.825;1;0;5.49;0.85
18HU13037_006;STAB_02;46.108;-59.3627;399075;3;28-sep-13;06:43:00;29.5218;14.5027;5.5648;0.7243;29.515;5.918;264.2979;0;1;0;1;0.2145;1;1.45;1;0;0.00;0.00
18HU13037_006;STAB_02;46.108;-59.3627;399074;10;28-sep-13;06:43:00;29.5687;14.4397;5.5465;0.4714;NaN;NaN;NaN;0;1;0;1;0.321;1;2.34;1;0;0.00;0.00
18HU13037_006;STAB_02;46.108;-59.3627;399073;21;28-sep-13;06:41:00;31.2505;6.4135;6.4278;0.386;NaN;NaN;NaN;0;1;1.06;1;0.5555;1;2.11;1;0;1.91;0.50
18HU13037_006;STAB_02;46.108;-59.3627;399072;30;28-sep-13;06:40:00;31.7876;4.6409;6.9599;0.2262;NaN;NaN;NaN;0;1;1.855;1;0.647;1;1.8;1;0;2.87;1.03
18HU13037_006;STAB_02;46.108;-59.3627;399071;41;28-sep-13;06:40:00;32.0557;2.585;6.6235;0.1099;NaN;NaN;NaN;0;1;5.39;1;0.8675;1;5.18;1;0;6.21;1.04
18HU13037_006;STAB_02;46.108;-59.3627;399070;50;28-sep-13;06:39:00;32.0607;2.376;6.5761;0.0727;NaN;NaN;NaN;0;1;5.5;1;0.906;1;5.9;1;0;6.07;0.93
18HU13037_006;STAB_02;46.108;-59.3627;399069;60;28-sep-13;06:38:00;32.066;2.4119;6.6047;0.0762;32.048;6.878;307.1715;0;1;4.235;1;0.7705;1;4.485;1;0;5.50;0.94
18HU13037_008;STAB_03;46.219;-59.2002;399084;2;28-sep-13;08:11:00;29.8197;14.4248;5.5822;0.6187;29.813;NaN;NaN;0.045;1;0;1;0.244;1;1.17;1;0;0.00;0.00
18HU13037_008;STAB_03;46.219;-59.2002;399083;12;28-sep-13;08:10:00;29.803;14.4234;5.5121;0.6187;NaN;NaN;NaN;0.05;1;0;1;0.248;1;1.17;1;0;0.00;0.00
18HU13037_008;STAB_03;46.219;-59.2002;399082;22;28-sep-13;08:09:00;31.6786;8.644;6.5991;0.513;NaN;NaN;NaN;0.155;1;0;1;0.5185;1;1.2;1;0;0.00;0.00
18HU13037_008;STAB_03;46.219;-59.2002;399081;30;28-sep-13;08:08:00;32.1401;4.356;6.4828;0.2287;NaN;NaN;NaN;0.27;1;2.28;1;0.6775;1;2.405;1;0;3.37;0.95
18HU13037_008;STAB_03;46.219;-59.2002;399080;41;28-sep-13;08:08:00;32.1881;1.9029;6.5552;0.0532;NaN;NaN;NaN;0.05;1;6.035;1;0.921;1;5.58;1;0;6.55;1.08
18HU13037_008;STAB_03;46.219;-59.2002;399079;50;28-sep-13;08:07:00;32.429;1.5803;6.6306;0.0372;NaN;NaN;NaN;0.045;1;7.005;1;0.9415;1;6.13;1;0;7.44;1.14
18HU13037_008;STAB_03;46.219;-59.2002;399078;61;28-sep-13;08:06:00;32.5338;1.6268;6.5162;0.0284;NaN;NaN;NaN;0;1;7.15;1;0.8995;1;6.24;1;0;7.95;1.15
18HU13037_008;STAB_03;46.219;-59.2002;399076;80;28-sep-13;08:05:00;32.5778;1.7197;6.3779;0.023;32.562;NaN;NaN;0;1;8.62;7;0.984;7;8.635;1;512;8.76;1.00
18HU13037_008;STAB_03;46.219;-59.2002;399077;80;28-sep-13;08:05:00;32.5768;1.7273;6.3479;0.0213;NaN;NaN;NaN;0;1;8.765;7;1.0115;7;8.715;1;512;8.67;1.01
18HU13037_012;STAB_04;46.3002;-59.071;399095;2;28-sep-13;12:37:00;30.1157;14.3305;5.6116;0.498;30.111;5.8995;263.4717;0.04;1;0;1;0.212;1;0.89;1;0;0.00;0.00
18HU13037_012;STAB_04;46.3002;-59.071;399094;10;28-sep-13;12:37:00;30.1075;14.3121;5.5805;0.4829;NaN;NaN;NaN;0.04;1;0;1;0.225;1;0.875;1;0;0.00;0.00
18HU13037_012;STAB_04;46.3002;-59.071;399093;20;28-sep-13;12:36:00;30.5062;12.4604;5.693;0.7997;NaN;NaN;NaN;0.07;1;0;1;0.3405;1;1.025;1;0;0.00;0.00
18HU13037_012;STAB_04;46.3002;-59.071;399092;30;28-sep-13;12:36:00;31.9204;2.5561;6.8902;0.1507;NaN;NaN;NaN;0.25;1;3.1;1;0.764;1;3.165;1;0;4.06;0.98
18HU13037_012;STAB_04;46.3002;-59.071;399091;40;28-sep-13;12:35:00;32.1385;2.748;6.8565;0.1684;NaN;NaN;NaN;0.21;1;3.625;1;0.7415;1;2.545;1;0;4.89;1.42
18HU13037_012;STAB_04;46.3002;-59.071;399090;50;28-sep-13;12:35:00;32.245;2.4848;6.7469;0.1117;NaN;NaN;NaN;0.08;1;4.63;1;0.8015;1;3.415;1;0;5.78;1.36
18HU13037_012;STAB_04;46.3002;-59.071;399089;59;28-sep-13;12:34:00;32.3135;1.6617;6.7521;0.0479;NaN;NaN;NaN;0.045;1;6.76;1;0.9305;1;5.595;1;0;7.26;1.21
18HU13037_012;STAB_04;46.3002;-59.071;399088;80;28-sep-13;12:33:00;32.5461;1.6998;6.4579;0.0301;NaN;NaN;NaN;0.04;1;7.42;1;0.96;1;7.545;1;0;7.73;0.98
18HU13037_012;STAB_04;46.3002;-59.071;399087;100;28-sep-13;12:32:00;32.7437;1.8443;6.1757;0.016;NaN;NaN;NaN;0.04;1;8.635;1;1.0105;1;8.7;1;0;8.55;0.99
18HU13037_012;STAB_04;46.3002;-59.071;399085;149;28-sep-13;12:31:00;33.3049;3.0212;5.1084;NaN;33.238;4.959;221.4689;0.085;1;12.99;7;1.4075;7;15.3;1;512;9.23;0.85
18HU13037_012;STAB_04;46.3002;-59.071;399086;149;28-sep-13;12:31:00;33.3162;3.0401;5.0625;NaN;NaN;NaN;NaN;0.085;1;13.07;7;1.302;7;15.28;1;512;10.04;0.86
18HU13037_015;STAB_05;46.4172;-58.8763;399108;2;28-sep-13;14:27:00;30.8352;14.0591;5.6332;0.2562;30.829;5.9275;264.7222;0.04;1;0.22;1;0.1805;1;0.71;1;0;1.22;0.31
18HU13037_015;STAB_05;46.4172;-58.8763;399107;10;28-sep-13;14:27:00;30.8243;14.032;5.565;0.246;NaN;NaN;NaN;0.04;1;0;1;0.1705;1;1.505;1;0;0.00;0.00
18HU13037_015;STAB_05;46.4172;-58.8763;399106;20;28-sep-13;14:26:00;31.1635;11.271;6.0495;0.7997;NaN;NaN;NaN;0.145;1;0.84;1;0.455;1;1.12;1;0;1.85;0.75
18HU13037_015;STAB_05;46.4172;-58.8763;399105;30;28-sep-13;14:26:00;31.859;3.0828;7.0337;0.2665;NaN;NaN;NaN;0.35;1;3.04;1;0.69;1;2.435;1;0;4.41;1.25
18HU13037_015;STAB_05;46.4172;-58.8763;399104;40;28-sep-13;14:25:00;32.1634;2.0414;6.94;0.0975;NaN;NaN;NaN;0.23;1;5.21;1;0.7465;1;2.74;1;0;6.98;1.90
18HU13037_015;STAB_05;46.4172;-58.8763;399103;49;28-sep-13;14:25:00;32.2251;1.5128;6.9574;0.0815;NaN;NaN;NaN;0.055;1;6.24;1;0.7995;1;3.805;1;0;7.80;1.64
18HU13037_015;STAB_05;46.4172;-58.8763;399102;59;28-sep-13;14:24:00;32.3632;1.8112;6.8444;0.0567;NaN;NaN;NaN;0.04;1;6.07;1;0.786;1;3.555;1;0;7.72;1.71
18HU13037_015;STAB_05;46.4172;-58.8763;399101;80;28-sep-13;14:23:00;32.5307;1.7803;6.8037;0.0408;NaN;NaN;NaN;0.04;1;6.15;1;0.7915;1;3.585;1;0;7.77;1.72
18HU13037_015;STAB_05;46.4172;-58.8763;399100;99;28-sep-13;14:23:00;32.8028;1.7517;6.3548;0.0195;NaN;NaN;NaN;0.05;1;8.91;1;1.0025;1;7.865;1;0;8.89;1.13
18HU13037_015;STAB_05;46.4172;-58.8763;399099;149;28-sep-13;14:21:00;33.6316;3.9815;4.629;NaN;NaN;NaN;NaN;0.04;1;14.105;1;1.292;1;14.47;1;0;10.92;0.97
18HU13037_015;STAB_05;46.4172;-58.8763;399098;200;28-sep-13;14:20:00;34.4495;6.1329;3.8532;NaN;NaN;NaN;NaN;0.04;1;15.25;1;1.309;1;14.11;1;0;11.65;1.08
18HU13037_015;STAB_05;46.4172;-58.8763;399097;289;28-sep-13;14:18:00;34.69;5.817;3.3183;NaN;NaN;NaN;NaN;0;1;21.315;1;1.6325;1;22.12;1;0;13.06;0.96
18HU13037_015;STAB_05;46.4172;-58.8763;399096;366;28-sep-13;14:16:00;34.8629;5.7298;3.1715;NaN;34.851;3.38;150.9508;0.055;1;19.69;1;1.6905;1;27.025;1;0;11.65;0.73
18HU13037_019;CSL_01;46.9497;-60.2093;399116;3;28-sep-13;23:06:00;28.9041;14.7585;5.5944;1.1317;28.965;5.925;264.6105;0.055;1;0.615;1;0.239;1;1.655;1;0;2.57;0.37
18HU13037_019;CSL_01;46.9497;-60.2093;399115;10;28-sep-13;23:05:00;29.0179;14.6122;5.5593;1.1317;NaN;NaN;NaN;0.055;1;0.27;1;0.2355;1;1.665;1;0;1.15;0.16
18HU13037_019;CSL_01;46.9497;-60.2093;399114;20;28-sep-13;23:04:00;29.075;14.5197;5.5792;0.9959;NaN;NaN;NaN;0.075;1;0.485;1;0.2845;1;1.93;1;0;1.70;0.25
18HU13037_019;CSL_01;46.9497;-60.2093;399113;31;28-sep-13;23:04:00;30.2907;9.841;5.6183;0.1947;NaN;NaN;NaN;0.17;1;1.78;1;0.5875;1;4.265;1;0;3.03;0.42
18HU13037_019;CSL_01;46.9497;-60.2093;399112;40;28-sep-13;23:03:00;31.2759;3.9405;5.8872;0.164;NaN;NaN;NaN;0.23;1;4.85;1;0.968;1;10.12;1;0;5.01;0.48
18HU13037_019;CSL_01;46.9497;-60.2093;399111;50;28-sep-13;23:02:00;31.6;1.6917;6.0559;0.1981;NaN;NaN;NaN;0.215;1;6.845;1;1.1765;1;12.925;1;0;5.82;0.53
18HU13037_019;CSL_01;46.9497;-60.2093;399110;60;28-sep-13;23:01:00;31.892;1.4948;5.9734;0.1418;NaN;NaN;NaN;0.16;1;7.085;1;1.068;1;10.66;1;0;6.63;0.66
18HU13037_019;CSL_01;46.9497;-60.2093;399109;76;28-sep-13;23:00:00;32.0445;1.474;6.0212;0.0939;31.997;6.207;277.2046;0.135;1;5.765;1;0.8915;1;8.07;1;0;6.47;0.71
18HU13037_021;CSL_03;47.1018;-59.9895;399128;2;29-sep-13;01:32:00;30.983;13.4936;5.7325;0.3621;30.974;6.045;269.9697;0.04;1;0.38;1;0.1905;1;0.755;1;0;1.99;0.50
18HU13037_021;CSL_03;47.1018;-59.9895;399127;11;29-sep-13;01:30:00;30.9823;13.4561;5.7148;0.3587;NaN;NaN;NaN;0.04;1;0.51;1;0.1835;1;0.69;1;0;2.78;0.74
18HU13037_021;CSL_03;47.1018;-59.9895;399126;21;29-sep-13;01:30:00;30.9416;13.3075;5.6539;0.6338;NaN;NaN;NaN;0.07;1;0.57;1;0.299;1;1.475;1;0;1.91;0.39
18HU13037_021;CSL_03;47.1018;-59.9895;399125;31;29-sep-13;01:29:00;31.4011;4.1697;6.2753;0.3416;NaN;NaN;NaN;0.265;1;5;1;0.8685;1;6.135;1;0;5.76;0.81
18HU13037_021;CSL_03;47.1018;-59.9895;399124;41;29-sep-13;01:28:00;32.0085;2.8618;6.7914;0.2186;NaN;NaN;NaN;0.22;1;4.92;1;0.766;1;4.055;1;0;6.42;1.21
18HU13037_021;CSL_03;47.1018;-59.9895;399123;51;29-sep-13;01:27:00;32.2299;2.8729;6.825;0.1808;NaN;NaN;NaN;0.095;1;4.415;1;0.654;1;2.18;1;0;6.75;2.03
18HU13037_021;CSL_03;47.1018;-59.9895;399122;60;29-sep-13;01:26:00;32.3499;2.0161;6.8368;0.0638;NaN;NaN;NaN;0.045;1;5.61;1;0.751;1;3.185;1;0;7.47;1.76
18HU13037_021;CSL_03;47.1018;-59.9895;399121;80;29-sep-13;01:25:00;32.4703;1.6701;6.7408;0.0408;NaN;NaN;NaN;0.045;1;6.875;1;0.8245;1;4.325;1;0;8.34;1.59
18HU13037_021;CSL_03;47.1018;-59.9895;399120;101;29-sep-13;01:24:00;32.7412;1.7568;6.3768;0.0266;NaN;NaN;NaN;0.04;1;9.305;1;0.9695;1;7.745;1;0;9.60;1.20
18HU13037_021;CSL_03;47.1018;-59.9895;399119;150;29-sep-13;01:22:00;33.6773;3.878;4.5319;NaN;NaN;NaN;NaN;0.04;1;13.875;1;1.19;1;14.265;1;0;11.66;0.97
18HU13037_021;CSL_03;47.1018;-59.9895;399118;201;29-sep-13;01:20:00;34.2574;5.3395;3.6614;NaN;NaN;NaN;NaN;0.04;1;17.255;1;1.4125;1;18.28;1;0;12.22;0.94
18HU13037_021;CSL_03;47.1018;-59.9895;399117;328;29-sep-13;01:17:00;34.7656;5.8386;2.9999;NaN;34.702;3.216;143.6266;0.05;1;22.48;1;1.6705;1;26.12;1;0;13.46;0.86
18HU13037_023;CSL_02;47.0148;-60.108;399139;2;29-sep-13;03:29:00;28.9589;14.73;5.6155;0.9355;28.993;5.959;266.1289;0.05;1;0.2;1;0.2085;1;1.735;1;0;0.96;0.12
18HU13037_023;CSL_02;47.0148;-60.108;399138;10;29-sep-13;03:28:00;29.6218;14.1749;5.6987;0.9506;NaN;NaN;NaN;0;1;0;1;0.227;1;1.385;1;0;0.00;0.00
18HU13037_023;CSL_02;47.0148;-60.108;399137;21;29-sep-13;03:27:00;29.9582;13.9324;5.6231;0.9355;NaN;NaN;NaN;0;1;0;1;0.208;1;1.15;1;0;0.00;0.00
18HU13037_023;CSL_02;47.0148;-60.108;399136;31;29-sep-13;03:27:00;30.3398;13.1804;5.6731;0.3928;NaN;NaN;NaN;0.08;1;0.605;1;0.387;1;1.875;1;0;1.56;0.32
18HU13037_023;CSL_02;47.0148;-60.108;399135;40;29-sep-13;03:26:00;31.2219;4.6186;6.003;0.2255;NaN;NaN;NaN;0.28;1;3.84;1;0.941;1;7.205;1;0;4.08;0.53
18HU13037_023;CSL_02;47.0148;-60.108;399134;50;29-sep-13;03:25:00;31.7085;1.673;5.9367;0.1985;NaN;NaN;NaN;0.25;1;6.89;1;1.2195;1;12.17;1;0;5.65;0.57
18HU13037_023;CSL_02;47.0148;-60.108;399133;60;29-sep-13;03:25:00;31.7207;1.5943;5.9541;0.2003;NaN;NaN;NaN;0.245;1;7.09;1;1.1995;1;12.305;1;0;5.91;0.58
18HU13037_023;CSL_02;47.0148;-60.108;399132;80;29-sep-13;03:23:00;32.4515;1.6165;6.2135;0.0319;NaN;NaN;NaN;0.085;1;8.825;1;0.968;1;8.085;1;0;9.12;1.09
