CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PRES;PSAL;TEMP_XX;OXYM_01;Q_OXYM;NOx_01;Q_NOX;PO4_01;Q_PO4;Si_01;Q_Si;QCFF;N_P;N_Si
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(dbar);(psu);(celsius);(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));((none));((none));((none))
18HU95003_304;CAST#1;42.24817;-50.29317;152983;1622.58;22-apr-95;07:55:00;1641.884;34.902;3.292;288.14632;4;17.79501;1;1.15598;1;12.21054;1;6;15.39;1.46
18HU95003_304;CAST#1;42.24817;-50.29317;152982;1772.72;22-apr-95;07:55:00;1794.448;34.9221;3.3404;283.1444;4;17.6535;1;1.15754;1;13.23756;1;6;15.25;1.33
18HU95003_304;CAST#1;42.24817;-50.29317;152981;2015.88;22-apr-95;07:55:00;2041.777;34.9383;3.3069;278.9017;4;17.73455;1;1.23798;1;14.69351;1;6;14.33;1.21
18HU95003_304;CAST#1;42.24817;-50.29317;152980;2257.77;22-apr-95;07:55:00;2288.092;34.9245;3.0692;282.74246;4;16.94206;1;1.148;1;13.92853;1;6;14.76;1.22
18HU95003_304;CAST#1;42.24817;-50.29317;152979;2462.68;22-apr-95;07:55:00;2496.972;34.9316;2.9109;279.25898;4;17.6845;1;1.18299;1;16.62052;1;6;14.95;1.06
18HU95003_304;CAST#1;42.24817;-50.29317;152978;2666.18;22-apr-95;07:55:00;2704.6;34.9187;2.6582;281.09004;4;16.96199;1;1.14204;1;16.51356;1;6;14.85;1.03
18HU95003_304;CAST#1;42.24817;-50.29317;152977;2858.29;22-apr-95;07:55:00;2900.796;34.9085;2.4026;284.43954;4;17.33847;1;1.15804;1;18.3975;1;6;14.97;0.94
18HU95003_304;CAST#1;42.24817;-50.29317;152976;2961.22;22-apr-95;07:55:00;3005.989;34.903;2.2924;284.21624;4;16.97205;1;1.19004;1;18.97398;1;6;14.26;0.89
18HU95003_304;CAST#1;42.24817;-50.29317;152975;3045.79;22-apr-95;07:55:00;3092.456;34.9014;2.2653;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU95003_315;CAST#1;41.9955;-50.29133;153021;9.12;22-apr-95;14:07:00;9.195;33.0938;1.3809;416.32052;4;0;1;0.35448;1;1.00248;1;6;0.00;0.00
18HU95003_315;CAST#1;41.9955;-50.29133;153020;101.48;22-apr-95;14:07:00;102.307;33.6448;1.0756;335.97718;4;8.29003;1;0.82701;1;7.36103;1;6;10.02;1.13
18HU95003_315;CAST#1;41.9955;-50.29133;153019;199.9;22-apr-95;14:07:00;201.574;34.1493;1.8427;294.62202;4;14.34049;1;1.08796;1;11.8135;1;6;13.18;1.21
18HU95003_315;CAST#1;41.9955;-50.29133;153018;298.79;22-apr-95;14:07:00;301.367;34.5189;2.7681;296.18512;4;15.58105;1;1.05904;1;10.67949;1;6;14.71;1.46
18HU95003_315;CAST#1;41.9955;-50.29133;153017;403.27;22-apr-95;14:07:00;406.859;34.9271;4.906;240.31546;4;19.67298;1;1.36201;1;12.85648;1;6;14.44;1.53
18HU95003_315;CAST#1;41.9955;-50.29133;153016;494.11;22-apr-95;14:07:00;498.618;34.9732;4.7937;248.22028;4;19.21106;1;1.26202;1;12.64896;1;6;15.22;1.52
18HU95003_315;CAST#1;41.9955;-50.29133;153015;594.13;22-apr-95;14:07:00;599.691;34.9319;4.3416;262.42216;4;18.951;1;1.21602;1;11.95053;1;6;15.58;1.59
18HU95003_315;CAST#1;41.9955;-50.29133;153014;697.96;22-apr-95;14:07:00;704.674;34.9538;4.2794;264.92312;4;18.47549;1;1.21102;1;12.03701;1;6;15.26;1.53
18HU95003_315;CAST#1;41.9955;-50.29133;153013;807.81;22-apr-95;14:07:00;815.796;34.9408;4.0572;271.62212;4;18.58806;1;1.23655;1;11.85654;1;6;15.03;1.57
18HU95003_315;CAST#1;41.9955;-50.29133;153012;918.8;22-apr-95;14:07:00;928.13;34.876;3.5447;289.1735;4;17.4475;1;1.14847;1;10.92354;1;6;15.19;1.60
18HU95003_315;CAST#1;41.9955;-50.29133;153011;1040.61;22-apr-95;14:07:00;1051.486;34.8832;3.5155;289.21816;4;17.86246;1;1.13504;1;11.09451;1;6;15.74;1.61
18HU95003_315;CAST#1;41.9955;-50.29133;153010;1235.27;22-apr-95;14:07:00;1248.773;34.8951;3.4817;286.85118;4;17.69048;1;1.13905;1;11.74954;1;6;15.53;1.51
18HU95003_315;CAST#1;41.9955;-50.29133;153009;1406.45;22-apr-95;14:07:00;1422.411;34.8799;3.3273;290.37932;4;17.81256;1;1.221;1;12.53851;1;6;14.59;1.42
18HU95003_315;CAST#1;41.9955;-50.29133;153008;1616.11;22-apr-95;14:07:00;1635.267;34.9027;3.3711;285.06478;4;17.74352;1;1.15701;1;12.64901;1;6;15.34;1.40
18HU95003_315;CAST#1;41.9955;-50.29133;153007;1863.53;22-apr-95;14:07:00;1886.735;34.915;3.34;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU95003_315;CAST#1;41.9955;-50.29133;153006;2107.38;22-apr-95;14:07:00;2134.869;34.9394;3.3194;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU95003_315;CAST#1;41.9955;-50.29133;153005;2223.87;22-apr-95;14:07:00;2253.499;34.9396;3.2563;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU95003_315;CAST#1;41.9955;-50.29133;153004;2431.74;22-apr-95;14:07:00;2465.361;34.9283;3.0719;179.89048;4;18.04948;1;1.17396;1;16.26202;1;6;15.37;1.11
18HU95003_315;CAST#1;41.9955;-50.29133;153003;2557.79;22-apr-95;14:07:00;2593.927;34.92;2.9195;280.19684;4;17.64105;1;1.15148;1;16.41601;1;6;15.32;1.07
